"","Year","ADFG_Station","ADFG_tier","CPT_STD","Agent","female","NOCrab","other","Total","UNK"
"434",1991,132,"c","S","NOAA",NA,NA,NA,7,NA
"435",1991,133,"c","S","NOAA",NA,NA,NA,1,NA
"436",1991,134,"c","S","NOAA",NA,NA,NA,3,NA
"437",1991,152,"c","S","NOAA",17,NA,4,27,NA
"438",1991,153,"c","S","NOAA",10,NA,NA,16,NA
"439",1991,154,"c","S","NOAA",65,NA,25,129,NA
"440",1991,155,"c","S","NOAA",1,NA,2,NA,NA
"441",1991,156,"c","S","NOAA",NA,0,NA,NA,NA
"442",1991,157,"c","S","NOAA",3,NA,NA,1,NA
"443",1991,158,"c","S","NOAA",NA,NA,1,12,NA
"444",1991,159,"c","S","NOAA",NA,NA,NA,11,NA
"445",1991,160,"c","S","NOAA",NA,NA,NA,3,NA
"446",1991,161,"c","S","NOAA",NA,NA,NA,3,NA
"447",1991,162,"O","O","NOAA",NA,NA,NA,3,NA
"448",1991,180,"c","S","NOAA",NA,NA,NA,1,NA
"449",1991,181,"c","S","NOAA",NA,0,NA,NA,NA
"450",1991,182,"c","S","NOAA",1,NA,1,3,NA
"451",1991,183,"c","S","NOAA",NA,0,NA,NA,NA
"452",1991,184,"c","S","NOAA",NA,NA,NA,7,NA
"453",1991,185,"c","S","NOAA",NA,NA,NA,11,NA
"454",1991,186,"c","S","NOAA",NA,NA,NA,3,NA
"455",1991,187,"c","S","NOAA",NA,NA,NA,2,NA
"456",1991,188,"O","O","NOAA",NA,NA,NA,7,NA
"457",1991,189,"ONS","O","NOAA",NA,NA,NA,1,NA
"458",1991,203,"c","S","NOAA",1,NA,2,NA,NA
"459",1991,204,"O","O","NOAA",NA,0,NA,NA,NA
"460",1991,206,"O","O","NOAA",NA,NA,NA,1,NA
"461",1991,207,"O","O","NOAA",NA,0,NA,NA,NA
"462",1996,78,"t1","O","ADFG",NA,0,NA,NA,NA
"463",1996,79,"t1","S","ADFG",1,NA,NA,NA,NA
"464",1996,80,"t1","S","ADFG",NA,NA,NA,1,NA
"465",1996,81,"t1","S","ADFG",NA,0,NA,NA,NA
"466",1996,82,"t1","S","ADFG",NA,NA,NA,1,NA
"467",1996,103,"t1","S","ADFG",NA,0,NA,NA,NA
"468",1996,104,"t1","S","ADFG",1,NA,NA,NA,NA
"469",1996,105,"t1","S","ADFG",2,NA,1,3,NA
"470",1996,106,"t1","S","ADFG",NA,NA,NA,13,NA
"471",1996,107,"t1","S","ADFG",NA,NA,NA,3,NA
"472",1996,123,"c","S","ADFG",2,NA,NA,4,NA
"473",1996,124,"c","S","ADFG",NA,NA,NA,3,NA
"474",1996,125,"c","S","ADFG",NA,NA,NA,4,NA
"475",1996,126,"c","S","ADFG",NA,NA,NA,1,NA
"476",1996,127,"c","S","ADFG",1,NA,NA,1,NA
"477",1996,128,"c","S","ADFG",NA,NA,NA,2,NA
"478",1996,129,"c","S","ADFG",NA,0,NA,NA,NA
"479",1996,130,"c","S","ADFG",6,NA,3,6,NA
"480",1996,131,"c","S","ADFG",2,NA,NA,1,NA
"481",1996,132,"c","S","ADFG",1,NA,NA,5,NA
"482",1996,133,"c","S","ADFG",NA,NA,NA,4,1
"483",1996,134,"c","S","ADFG",NA,0,NA,NA,NA
"484",1996,135,"O","S","ADFG",NA,0,NA,NA,NA
"485",1996,150,"c","S","ADFG",2,NA,NA,NA,NA
"486",1996,151,"c","S","ADFG",9,NA,NA,1,NA
"487",1996,152,"c","S","ADFG",1,NA,NA,NA,NA
"488",1996,153,"c","S","ADFG",NA,0,NA,NA,NA
"489",1996,154,"c","S","ADFG",6,NA,2,3,NA
"490",1996,155,"c","S","ADFG",1,NA,NA,4,NA
"491",1996,156,"c","S","ADFG",NA,NA,NA,2,NA
"492",1996,157,"c","S","ADFG",NA,NA,NA,1,NA
"493",1996,158,"c","S","ADFG",NA,0,NA,NA,NA
"494",1996,159,"c","S","ADFG",2,NA,NA,1,NA
"495",1996,160,"c","S","ADFG",NA,NA,NA,7,NA
"496",1996,161,"c","S","ADFG",NA,NA,NA,8,NA
"497",1996,176,"c","S","ADFG",1,NA,NA,NA,NA
"498",1996,177,"O","O","ADFG",NA,0,NA,NA,NA
"499",1996,179,"c","S","ADFG",2,NA,NA,NA,NA
"500",1996,180,"c","S","ADFG",3,NA,1,2,NA
"501",1996,181,"c","S","ADFG",NA,0,NA,NA,NA
"502",1996,182,"c","S","ADFG",NA,0,NA,NA,NA
"503",1996,183,"c","S","ADFG",11,NA,5,25,2
"504",1996,184,"c","S","ADFG",NA,0,NA,NA,NA
"505",1996,185,"c","S","ADFG",2,NA,NA,3,NA
"506",1996,186,"c","S","ADFG",2,NA,NA,1,NA
"507",1996,187,"c","S","ADFG",NA,NA,NA,6,NA
"508",1996,201,"O","O","ADFG",NA,0,NA,NA,NA
"509",1996,202,"c","S","ADFG",1,NA,NA,NA,NA
"510",1996,203,"c","S","ADFG",1,NA,NA,NA,NA
"511",1996,206,"O","O","ADFG",NA,0,NA,NA,NA
"512",1999,77,"O","O","ADFG",NA,0,NA,NA,NA
"513",1999,97,"t3","O","ADFG",NA,NA,NA,1,NA
"514",1999,98,"t3","S","ADFG",2,NA,1,6,NA
"515",1999,99,"t3","S","ADFG",NA,NA,NA,1,NA
"516",1999,100,"t3","S","ADFG",1,NA,NA,6,NA
"517",1999,101,"t3","S","ADFG",NA,0,NA,NA,NA
"518",1999,102,"t3","S","ADFG",1,NA,NA,3,NA
"519",1999,103,"t1","S","ADFG",6,NA,NA,4,NA
"520",1999,104,"t1","S","ADFG",NA,NA,NA,6,NA
"521",1999,105,"t1","S","ADFG",NA,0,NA,NA,NA
"522",1999,106,"t1","S","ADFG",NA,NA,NA,3,NA
"523",1999,107,"t1","S","ADFG",NA,0,NA,NA,NA
"524",1999,123,"c","S","ADFG",NA,0,NA,NA,NA
"525",1999,124,"c","S","ADFG",NA,0,NA,NA,NA
"526",1999,125,"c","S","ADFG",NA,NA,NA,3,NA
"527",1999,126,"c","S","ADFG",1,NA,NA,NA,NA
"528",1999,127,"c","S","ADFG",NA,0,NA,NA,NA
"529",1999,128,"c","S","ADFG",1,NA,NA,3,NA
"530",1999,129,"c","S","ADFG",NA,NA,NA,10,NA
"531",1999,130,"c","S","ADFG",NA,NA,NA,5,NA
"532",1999,131,"c","S","ADFG",NA,0,NA,NA,NA
"533",1999,132,"c","S","ADFG",NA,NA,NA,1,NA
"534",1999,133,"c","S","ADFG",NA,0,NA,NA,NA
"535",1999,134,"c","S","ADFG",NA,0,NA,NA,NA
"536",1999,135,"O","S","ADFG",NA,0,NA,NA,NA
"537",1999,150,"c","S","ADFG",NA,NA,NA,5,NA
"538",1999,151,"c","S","ADFG",2,NA,NA,8,NA
"539",1999,152,"c","S","ADFG",NA,NA,1,20,NA
"540",1999,153,"c","S","ADFG",5,NA,NA,22,NA
"541",1999,154,"c","S","ADFG",NA,NA,NA,5,NA
"542",1999,155,"c","S","ADFG",NA,NA,NA,4,NA
"543",1999,156,"c","S","ADFG",3,NA,NA,5,NA
"544",1999,157,"c","S","ADFG",NA,NA,1,1,NA
"545",1999,158,"c","S","ADFG",NA,NA,NA,1,NA
"546",1999,159,"c","S","ADFG",NA,0,NA,NA,NA
"547",1999,160,"c","S","ADFG",NA,0,NA,NA,NA
"548",1999,161,"c","S","ADFG",1,NA,NA,NA,NA
"549",1999,176,"c","S","ADFG",NA,0,NA,NA,NA
"550",1999,179,"c","S","ADFG",2,NA,NA,NA,NA
"551",1999,180,"c","S","ADFG",24,NA,16,3,4
"552",1999,181,"c","S","ADFG",4,NA,1,NA,NA
"553",1999,182,"c","S","ADFG",6,NA,NA,10,NA
"554",1999,183,"c","S","ADFG",3,NA,NA,25,NA
"555",1999,184,"c","S","ADFG",NA,NA,NA,7,NA
"556",1999,185,"c","S","ADFG",1,NA,3,4,NA
"557",1999,186,"c","S","ADFG",NA,NA,NA,1,NA
"558",1999,187,"c","S","ADFG",NA,NA,NA,1,NA
"559",1999,201,"O","O","ADFG",NA,0,NA,NA,NA
"560",1999,202,"c","S","ADFG",NA,0,NA,NA,NA
"561",1999,203,"c","S","ADFG",1,NA,1,NA,NA
"562",1999,204,"O","O","ADFG",NA,0,NA,NA,NA
"563",2002,78,"t1","O","ADFG",NA,0,NA,NA,NA
"564",2002,79,"t1","S","ADFG",NA,NA,NA,6,NA
"565",2002,80,"t1","S","ADFG",NA,NA,NA,2,NA
"566",2002,81,"t1","S","ADFG",NA,0,NA,NA,NA
"567",2002,82,"t1","S","ADFG",NA,0,NA,NA,NA
"568",2002,94,"t2","S","ADFG",1,NA,NA,NA,NA
"569",2002,95,"t2","S","ADFG",NA,0,NA,NA,NA
"570",2002,101,"t3","S","ADFG",NA,0,NA,NA,NA
"571",2002,102,"t3","S","ADFG",NA,0,NA,NA,NA
"572",2002,103,"t1","S","ADFG",4,NA,NA,NA,NA
"573",2002,104,"t1","S","ADFG",1,NA,NA,10,NA
"574",2002,105,"t1","S","ADFG",NA,NA,NA,4,NA
"575",2002,106,"t1","S","ADFG",NA,0,NA,NA,NA
"576",2002,107,"t1","S","ADFG",NA,0,NA,NA,NA
"577",2002,121,"t2","S","ADFG",NA,NA,1,NA,NA
"578",2002,122,"t2","S","ADFG",NA,NA,NA,4,NA
"579",2002,123,"c","S","ADFG",NA,NA,NA,3,NA
"580",2002,124,"c","S","ADFG",NA,NA,NA,1,NA
"581",2002,125,"c","S","ADFG",2,NA,NA,NA,NA
"582",2002,126,"c","S","ADFG",3,NA,NA,3,NA
"583",2002,127,"c","S","ADFG",3,NA,NA,2,NA
"584",2002,128,"c","S","ADFG",NA,0,NA,NA,NA
"585",2002,129,"c","S","ADFG",NA,NA,NA,1,NA
"586",2002,130,"c","S","ADFG",1,NA,NA,5,NA
"587",2002,131,"c","S","ADFG",5,NA,NA,1,NA
"588",2002,132,"c","S","ADFG",1,NA,NA,13,NA
"589",2002,134,"c","S","ADFG",NA,NA,NA,1,NA
"590",2002,135,"O","S","ADFG",1,NA,NA,1,NA
"591",2002,148,"t2","S","ADFG",2,NA,NA,NA,NA
"592",2002,149,"t2","S","ADFG",NA,NA,NA,2,NA
"593",2002,150,"c","S","ADFG",NA,0,NA,NA,NA
"594",2002,151,"c","S","ADFG",2,NA,1,NA,NA
"595",2002,152,"c","S","ADFG",NA,0,NA,NA,NA
"596",2002,153,"c","S","ADFG",3,NA,NA,1,NA
"597",2002,154,"c","S","ADFG",1,NA,2,NA,NA
"598",2002,155,"c","S","ADFG",3,NA,1,NA,NA
"599",2002,156,"c","S","ADFG",1,NA,NA,1,NA
"600",2002,157,"c","S","ADFG",NA,NA,NA,4,NA
"601",2002,158,"c","S","ADFG",1,NA,NA,2,NA
"602",2002,159,"c","S","ADFG",2,NA,NA,3,NA
"603",2002,160,"c","S","ADFG",NA,NA,NA,1,NA
"604",2002,161,"c","S","ADFG",NA,0,NA,NA,NA
"605",2002,176,"c","S","ADFG",NA,0,NA,NA,NA
"606",2002,179,"c","S","ADFG",NA,NA,1,NA,NA
"607",2002,180,"c","S","ADFG",2,NA,1,NA,NA
"608",2002,181,"c","S","ADFG",NA,0,NA,NA,NA
"609",2002,182,"c","S","ADFG",NA,NA,NA,1,NA
"610",2002,183,"c","S","ADFG",18,NA,2,47,NA
"611",2002,184,"c","S","ADFG",7,NA,1,11,NA
"612",2002,185,"c","S","ADFG",8,NA,7,4,NA
"613",2002,186,"c","S","ADFG",NA,NA,NA,3,NA
"614",2002,187,"c","S","ADFG",NA,NA,NA,1,NA
"615",2002,201,"O","O","ADFG",NA,0,NA,NA,NA
"616",2002,202,"c","S","ADFG",NA,0,NA,NA,NA
"617",2002,203,"c","S","ADFG",1,NA,NA,NA,NA
"618",2002,204,"O","O","ADFG",NA,0,NA,NA,NA
"619",2006,9,"ONS","O","ADFG",NA,0,NA,NA,NA
"620",2006,10,"ONS","O","ADFG",NA,0,NA,NA,NA
"621",2006,24,"ONS","O","ADFG",NA,0,NA,NA,NA
"622",2006,25,"ONS","O","ADFG",NA,0,NA,NA,NA
"623",2006,44,"ONS","O","ADFG",NA,0,NA,NA,NA
"624",2006,61,"ONS","O","ADFG",NA,0,NA,NA,NA
"625",2006,62,"ONS","O","ADFG",NA,0,NA,NA,NA
"626",2006,64,"ONS","O","ADFG",NA,0,NA,NA,NA
"627",2006,69,"O","O","ADFG",NA,0,NA,NA,NA
"628",2006,70,"O","O","ADFG",NA,0,NA,NA,NA
"629",2006,78,"t1","O","ADFG",NA,0,NA,NA,NA
"630",2006,79,"t1","S","ADFG",1,NA,NA,1,NA
"631",2006,80,"t1","S","ADFG",NA,NA,NA,1,NA
"632",2006,81,"t1","S","ADFG",NA,NA,NA,1,NA
"633",2006,82,"t1","S","ADFG",NA,0,NA,NA,NA
"634",2006,84,"ONS","O","ADFG",NA,0,NA,NA,NA
"635",2006,86,"ONS","O","ADFG",NA,0,NA,NA,NA
"636",2006,93,"O","O","ADFG",1,NA,NA,NA,NA
"637",2006,94,"t2","S","ADFG",NA,0,NA,NA,NA
"638",2006,95,"t2","S","ADFG",1,NA,NA,9,NA
"639",2006,96,"t3","O","ADFG",4,NA,NA,NA,NA
"640",2006,97,"t3","O","ADFG",2,NA,NA,NA,NA
"641",2006,98,"t3","S","ADFG",2,NA,NA,1,NA
"642",2006,99,"t3","S","ADFG",2,NA,NA,1,NA
"643",2006,100,"t3","S","ADFG",2,NA,NA,NA,NA
"644",2006,101,"t3","S","ADFG",11,NA,3,10,NA
"645",2006,102,"t3","S","ADFG",NA,NA,NA,1,NA
"646",2006,103,"t1","S","ADFG",1,NA,NA,NA,NA
"647",2006,104,"t1","S","ADFG",2,NA,1,4,NA
"648",2006,105,"t1","S","ADFG",1,NA,NA,7,NA
"649",2006,106,"t1","S","ADFG",NA,NA,NA,2,NA
"650",2006,107,"t1","S","ADFG",NA,0,NA,NA,NA
"651",2006,110,"ONS","O","ADFG",NA,0,NA,NA,NA
"652",2006,112,"ONS","O","ADFG",NA,0,NA,NA,NA
"653",2006,120,"O","O","ADFG",NA,0,NA,NA,NA
"654",2006,121,"t2","S","ADFG",NA,0,NA,NA,NA
"655",2006,122,"t2","S","ADFG",1,NA,NA,1,NA
"656",2006,123,"c","S","ADFG",NA,NA,NA,2,NA
"657",2006,124,"c","S","ADFG",NA,NA,NA,2,NA
"658",2006,125,"c","S","ADFG",2,NA,1,4,NA
"659",2006,126,"c","S","ADFG",NA,NA,2,3,NA
"660",2006,127,"c","S","ADFG",5,NA,4,8,NA
"661",2006,128,"c","S","ADFG",8,NA,6,4,NA
"662",2006,129,"c","S","ADFG",NA,NA,NA,4,NA
"663",2006,130,"c","S","ADFG",NA,0,NA,NA,NA
"664",2006,131,"c","S","ADFG",3,NA,NA,NA,NA
"665",2006,132,"c","S","ADFG",2,NA,3,11,NA
"666",2006,133,"c","S","ADFG",NA,NA,NA,1,NA
"667",2006,134,"c","S","ADFG",NA,NA,NA,1,NA
"668",2006,135,"O","S","ADFG",NA,NA,NA,1,NA
"669",2006,137,"ONS","O","ADFG",NA,0,NA,NA,NA
"670",2006,139,"ONS","O","ADFG",NA,0,NA,NA,NA
"671",2006,147,"O","O","ADFG",NA,0,NA,NA,NA
"672",2006,148,"t2","S","ADFG",3,NA,NA,NA,NA
"673",2006,149,"t2","S","ADFG",NA,NA,1,NA,NA
"674",2006,150,"c","S","ADFG",NA,0,NA,NA,NA
"675",2006,151,"c","S","ADFG",NA,NA,NA,2,NA
"676",2006,152,"c","S","ADFG",1,NA,NA,3,NA
"677",2006,153,"c","S","ADFG",NA,0,NA,NA,NA
"678",2006,154,"c","S","ADFG",NA,NA,NA,1,NA
"679",2006,155,"c","S","ADFG",2,NA,1,1,NA
"680",2006,156,"c","S","ADFG",NA,NA,NA,2,NA
"681",2006,157,"c","S","ADFG",5,NA,NA,1,NA
"682",2006,158,"c","S","ADFG",NA,NA,NA,1,NA
"683",2006,159,"c","S","ADFG",NA,NA,NA,5,NA
"684",2006,160,"c","S","ADFG",NA,NA,NA,11,NA
"685",2006,161,"c","S","ADFG",NA,0,NA,NA,NA
"686",2006,163,"ONS","O","ADFG",NA,0,NA,NA,NA
"687",2006,164,"ONS","O","ADFG",NA,0,NA,NA,NA
"688",2006,165,"ONS","O","ADFG",NA,0,NA,NA,NA
"689",2006,174,"t2","S","ADFG",NA,0,NA,NA,NA
"690",2006,175,"t2","S","ADFG",NA,0,NA,NA,NA
"691",2006,176,"c","S","ADFG",3,NA,NA,NA,NA
"692",2006,179,"c","S","ADFG",NA,0,NA,NA,NA
"693",2006,180,"c","S","ADFG",NA,NA,NA,1,NA
"694",2006,181,"c","S","ADFG",NA,0,NA,NA,NA
"695",2006,182,"c","S","ADFG",NA,NA,NA,1,NA
"696",2006,183,"c","S","ADFG",NA,NA,NA,1,NA
"697",2006,184,"c","S","ADFG",NA,NA,NA,3,NA
"698",2006,185,"c","S","ADFG",7,NA,2,24,NA
"699",2006,186,"c","S","ADFG",81,NA,16,82,NA
"700",2006,187,"c","S","ADFG",NA,NA,NA,1,NA
"701",2006,189,"ONS","O","ADFG",NA,NA,NA,1,NA
"702",2006,190,"ONS","O","ADFG",NA,0,NA,NA,NA
"703",2006,191,"ONS","O","ADFG",NA,0,NA,NA,NA
"704",2006,202,"c","S","ADFG",NA,0,NA,NA,NA
"705",2006,203,"c","S","ADFG",NA,NA,1,NA,NA
"706",2006,204,"O","O","ADFG",NA,0,NA,NA,NA
"707",2006,209,"ONS","O","ADFG",NA,0,NA,NA,NA
"708",2006,210,"ONS","O","ADFG",NA,0,NA,NA,NA
"709",2006,211,"ONS","O","ADFG",NA,0,NA,NA,NA
"710",2006,225,"ONS","O","ADFG",NA,0,NA,NA,NA
"711",2006,226,"ONS","O","ADFG",NA,0,NA,NA,NA
"712",2006,227,"ONS","O","ADFG",NA,0,NA,NA,NA
"713",2006,236,"ONS","O","ADFG",NA,0,NA,NA,NA
"714",2006,237,"ONS","O","ADFG",NA,0,NA,NA,NA
"715",2006,238,"ONS","O","ADFG",NA,0,NA,NA,NA
"716",2006,247,"ONS","O","ADFG",1,NA,NA,NA,NA
"717",2006,249,"ONS","O","ADFG",NA,0,NA,NA,NA
"718",2006,340,"ONS","O","ADFG",NA,NA,NA,NA,1
"719",2008,68,"O","O","ADFG",2,NA,NA,NA,NA
"720",2008,69,"O","O","ADFG",NA,NA,NA,2,NA
"721",2008,70,"O","O","ADFG",3,NA,NA,NA,NA
"722",2008,78,"t1","O","ADFG",1,NA,NA,NA,NA
"723",2008,79,"t1","S","ADFG",3,NA,NA,6,NA
"724",2008,80,"t1","S","ADFG",1,NA,1,4,NA
"725",2008,81,"t1","S","ADFG",NA,NA,NA,1,NA
"726",2008,82,"t1","S","ADFG",NA,0,NA,NA,NA
"727",2008,93,"O","O","ADFG",NA,NA,NA,1,NA
"728",2008,94,"t2","S","ADFG",NA,NA,1,NA,NA
"729",2008,95,"t2","S","ADFG",1,NA,NA,4,NA
"730",2008,96,"t3","O","ADFG",5,NA,2,4,NA
"731",2008,98,"t3","S","ADFG",NA,NA,1,1,NA
"732",2008,99,"t3","S","ADFG",2,NA,NA,NA,NA
"733",2008,100,"t3","S","ADFG",1,NA,NA,1,NA
"734",2008,101,"t3","S","ADFG",3,NA,NA,NA,NA
"735",2008,102,"t3","S","ADFG",NA,0,NA,NA,NA
"736",2008,103,"t1","S","ADFG",1,NA,NA,2,NA
"737",2008,104,"t1","S","ADFG",5,NA,NA,3,NA
"738",2008,105,"t1","S","ADFG",2,NA,NA,2,NA
"739",2008,106,"t1","S","ADFG",NA,0,NA,NA,NA
"740",2008,107,"t1","S","ADFG",NA,0,NA,NA,NA
"741",2008,120,"O","O","ADFG",NA,NA,NA,3,NA
"742",2008,121,"t2","S","ADFG",2,NA,NA,NA,NA
"743",2008,122,"t2","S","ADFG",1,NA,NA,1,NA
"744",2008,123,"c","S","ADFG",1,NA,1,2,NA
"745",2008,124,"c","S","ADFG",NA,NA,4,8,NA
"746",2008,125,"c","S","ADFG",1,NA,1,3,NA
"747",2008,126,"c","S","ADFG",1,NA,NA,4,NA
"748",2008,127,"c","S","ADFG",1,NA,NA,1,NA
"749",2008,128,"c","S","ADFG",NA,NA,NA,3,NA
"750",2008,129,"c","S","ADFG",12,NA,6,12,NA
"751",2008,130,"c","S","ADFG",NA,0,NA,NA,NA
"752",2008,131,"c","S","ADFG",2,NA,NA,NA,NA
"753",2008,132,"c","S","ADFG",NA,NA,NA,3,NA
"754",2008,133,"c","S","ADFG",NA,NA,NA,1,NA
"755",2008,134,"c","S","ADFG",NA,0,NA,NA,NA
"756",2008,135,"O","S","ADFG",NA,0,NA,NA,NA
"757",2008,147,"O","O","ADFG",NA,NA,NA,2,NA
"758",2008,148,"t2","S","ADFG",NA,NA,NA,1,NA
"759",2008,149,"t2","S","ADFG",NA,0,NA,NA,NA
"760",2008,150,"c","S","ADFG",2,NA,3,NA,NA
"761",2008,151,"c","S","ADFG",NA,NA,NA,1,NA
"762",2008,152,"c","S","ADFG",NA,NA,1,7,NA
"763",2008,153,"c","S","ADFG",1,NA,1,NA,NA
"764",2008,154,"c","S","ADFG",1,NA,1,1,NA
"765",2008,155,"c","S","ADFG",2,NA,NA,3,NA
"766",2008,156,"c","S","ADFG",NA,NA,2,3,NA
"767",2008,157,"c","S","ADFG",NA,0,NA,NA,NA
"768",2008,158,"c","S","ADFG",16,NA,NA,1,NA
"769",2008,159,"c","S","ADFG",3,NA,2,16,NA
"770",2008,160,"c","S","ADFG",NA,0,NA,NA,NA
"771",2008,161,"c","S","ADFG",NA,0,NA,NA,NA
"772",2008,175,"t2","S","ADFG",NA,NA,1,2,NA
"773",2008,176,"c","S","ADFG",3,NA,NA,1,NA
"774",2008,179,"c","S","ADFG",1,NA,2,NA,NA
"775",2008,180,"c","S","ADFG",2,NA,NA,1,NA
"776",2008,181,"c","S","ADFG",1,NA,NA,NA,NA
"777",2008,182,"c","S","ADFG",NA,NA,1,NA,NA
"778",2008,183,"c","S","ADFG",23,NA,NA,27,NA
"779",2008,184,"c","S","ADFG",2,NA,1,49,NA
"780",2008,185,"c","S","ADFG",1,NA,2,13,NA
"781",2008,186,"c","S","ADFG",1,NA,3,3,NA
"782",2008,187,"c","S","ADFG",NA,0,NA,NA,NA
"783",2008,202,"c","S","ADFG",NA,0,NA,NA,NA
"784",2008,203,"c","S","ADFG",NA,0,NA,NA,NA
"785",2008,204,"O","O","ADFG",NA,0,NA,NA,NA
"786",2008,611,"O","O","ADFG",NA,0,NA,NA,NA
"787",2008,612,"O","O","ADFG",NA,0,NA,NA,NA
"788",2008,613,"O","O","ADFG",1,NA,NA,NA,NA
"789",2008,614,"O","O","ADFG",NA,0,NA,NA,NA
"790",2008,615,"O","O","ADFG",NA,0,NA,NA,NA
"791",2008,616,"O","O","ADFG",NA,0,NA,NA,NA
"792",2008,617,"O","O","ADFG",1,NA,NA,NA,NA
"793",2010,4,"O","O","NBS",1,NA,NA,2,NA
"794",2010,6,"O","O","NBS",NA,0,NA,NA,NA
"795",2010,8,"ONS","O","NBS",NA,0,NA,NA,NA
"796",2010,37,"O","O","NBS",1,NA,NA,NA,NA
"797",2010,39,"O","O","NBS",NA,0,NA,NA,NA
"798",2010,41,"O","O","NBS",NA,0,NA,NA,NA
"799",2010,43,"ONS","O","NBS",NA,0,NA,NA,NA
"800",2010,69,"O","O","NBS",2,NA,NA,NA,NA
"801",2010,73,"O","O","NBS",1,NA,NA,NA,NA
"802",2010,75,"O","O","NBS",1,NA,NA,1,NA
"803",2010,77,"O","O","NBS",NA,0,NA,NA,NA
"804",2010,79,"t1","S","NBS",NA,NA,NA,5,NA
"805",2010,81,"t1","S","NBS",NA,0,NA,NA,NA
"806",2010,83,"O","O","NBS",NA,0,NA,NA,NA
"807",2010,85,"ONS","O","NBS",NA,0,NA,NA,NA
"808",2010,121,"t2","S","NBS",1,NA,NA,NA,NA
"809",2010,123,"c","S","NBS",2,NA,3,1,NA
"810",2010,125,"c","S","NBS",2,NA,1,4,NA
"811",2010,127,"c","S","NBS",NA,NA,1,4,NA
"812",2010,129,"c","S","NBS",NA,NA,NA,4,NA
"813",2010,131,"c","S","NBS",NA,NA,NA,9,NA
"814",2010,133,"c","S","NBS",NA,NA,NA,1,NA
"815",2010,135,"O","S","NBS",1,NA,NA,NA,NA
"816",2010,137,"ONS","O","NBS",NA,0,NA,NA,NA
"817",2010,174,"t2","S","NBS",1,NA,NA,NA,NA
"818",2010,176,"c","S","NBS",1,NA,NA,1,NA
"819",2010,178,"O","O","NBS",NA,0,NA,NA,NA
"820",2010,180,"c","S","NBS",NA,NA,7,3,NA
"821",2010,182,"c","S","NBS",6,NA,2,NA,NA
"822",2010,184,"c","S","NBS",1,NA,1,31,NA
"823",2010,186,"c","S","NBS",2,NA,NA,3,NA
"824",2010,188,"O","O","NBS",NA,0,NA,NA,NA
"825",2010,190,"ONS","O","NBS",NA,0,NA,NA,NA
"826",2010,223,"O","O","NBS",2,NA,5,NA,NA
"827",2010,225,"ONS","O","NBS",NA,0,NA,NA,NA
"828",2011,78,"t1","O","ADFG",NA,0,NA,NA,NA
"829",2011,79,"t1","S","ADFG",NA,NA,NA,3,NA
"830",2011,80,"t1","S","ADFG",NA,NA,NA,2,NA
"831",2011,81,"t1","S","ADFG",NA,0,NA,NA,NA
"832",2011,82,"t1","S","ADFG",NA,0,NA,NA,NA
"833",2011,94,"t2","S","ADFG",1,NA,NA,NA,NA
"834",2011,95,"t2","S","ADFG",1,NA,3,1,NA
"835",2011,96,"t3","O","ADFG",6,NA,NA,NA,NA
"836",2011,97,"t3","O","ADFG",NA,0,NA,NA,NA
"837",2011,98,"t3","S","ADFG",NA,0,NA,NA,NA
"838",2011,99,"t3","S","ADFG",NA,0,NA,NA,NA
"839",2011,100,"t3","S","ADFG",NA,NA,NA,1,NA
"840",2011,101,"t3","S","ADFG",1,NA,NA,NA,NA
"841",2011,102,"t3","S","ADFG",NA,NA,NA,1,NA
"842",2011,103,"t1","S","ADFG",NA,NA,NA,1,NA
"843",2011,104,"t1","S","ADFG",NA,NA,NA,6,NA
"844",2011,105,"t1","S","ADFG",NA,NA,NA,3,NA
"845",2011,106,"t1","S","ADFG",NA,NA,NA,3,NA
"846",2011,107,"t1","S","ADFG",NA,0,NA,NA,NA
"847",2011,121,"t2","S","ADFG",NA,0,NA,NA,NA
"848",2011,122,"t2","S","ADFG",2,NA,NA,45,NA
"849",2011,123,"c","S","ADFG",2,NA,1,3,NA
"850",2011,124,"c","S","ADFG",NA,NA,NA,1,NA
"851",2011,125,"c","S","ADFG",NA,NA,1,3,NA
"852",2011,126,"c","S","ADFG",1,NA,1,3,NA
"853",2011,127,"c","S","ADFG",4,NA,1,4,NA
"854",2011,128,"c","S","ADFG",8,NA,1,3,NA
"855",2011,129,"c","S","ADFG",1,NA,NA,NA,NA
"856",2011,130,"c","S","ADFG",NA,NA,NA,3,NA
"857",2011,131,"c","S","ADFG",NA,NA,NA,2,NA
"858",2011,132,"c","S","ADFG",NA,NA,NA,9,NA
"859",2011,133,"c","S","ADFG",NA,0,NA,NA,NA
"860",2011,134,"c","S","ADFG",NA,0,NA,NA,NA
"861",2011,135,"O","S","ADFG",NA,0,NA,NA,NA
"862",2011,147,"O","O","ADFG",NA,0,NA,NA,NA
"863",2011,148,"t2","S","ADFG",NA,0,NA,NA,NA
"864",2011,149,"t2","S","ADFG",NA,0,NA,NA,NA
"865",2011,150,"c","S","ADFG",NA,NA,NA,1,NA
"866",2011,151,"c","S","ADFG",NA,NA,NA,3,NA
"867",2011,152,"c","S","ADFG",3,NA,1,3,NA
"868",2011,153,"c","S","ADFG",NA,NA,NA,3,NA
"869",2011,154,"c","S","ADFG",10,NA,8,2,NA
