# 1996 Trawl survey species data,,,,,,,,,,,
# Subsamples were weights and numbers were already converted to whole weight and numbers,,,,,,,,,,,
# Original Subsample data could not be located,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
Year,Haul,Spcode,Wt.Sample1,No.Sample2,Wt.Sample2,No.Sample2,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
1996,69,80200,4.6,39,0,0,,,16.7,141,
1996,69,80594,0.3,17,0,0,,,1.1,62,
1996,69,81742,27.8,0,0,0,,,100.7,0,
1996,69,82510,0.05,1,0,0,,,0.2,4,
1996,69,83020,0.4,3,0,0,,,1.4,11,
1996,69,83320,0.02,0,0,0,,,0.1,0,
1996,69,99999,0.1,0,0,0,,,0.4,0,
1996,70,10120,0,0,0,0,,,7.5,1,
1996,70,10130,0.01,2,0.01,2,,,0.1,13,
1996,70,10210,0.5,4,0.5,9,,,3.2,41,
1996,70,10220,0,0,0.8,1,,,2.5,3,
1996,70,10285,0.05,1,0,0,,,0.2,3,
1996,70,21314,0,0,0.02,1,,,0.1,3,
1996,70,21371,1.5,1,0,0,,,4.7,3,
1996,70,21387,0,0,0.05,1,,,0.2,3,
1996,70,21405,0,0,0.005,1,,,0,3,
1996,70,21735,8.3,94,7,81,,,48.3,553,
1996,70,23055,0.05,2,0,0,,,0.2,6,
1996,70,23807,0.05,2,0.03,1,,,0.3,9,
1996,70,24185,0.15,1,0.35,1,,,1.6,6,
1996,70,40500,1.3,3,0,0,,,4.1,9,
1996,70,66045,0.01,5,0.01,7,,,0.1,38,
1996,70,66548,0,0,0.01,2,,,0,6,
1996,70,66611,0.05,16,0.08,16,,,0.4,101,
1996,70,68580,0.05,6,0.05,9,,,0.3,47,
1996,70,69061,0.05,6,0.02,2,,,0.2,25,
1996,70,69090,0.02,1,0,0,,,0.1,3,
1996,70,69322,0,0,0,0,,,6.5,20,
1996,70,71772,0.05,1,0,0,,,0.2,3,
1996,70,80200,1.4,7,1.9,7,,,10.4,44,
1996,70,80594,0.03,3,0.01,2,,,0.1,16,
1996,70,81742,13.3,0,11.3,0,,,77.7,0,
1996,70,83020,0.1,1,0.15,3,,,0.8,13,
1996,70,99999,0.7,0,0.05,0,,,2.4,0,
1996,71,10120,0,0,0,0,,,47.7,3,
1996,71,10130,0.01,1,0.04,2,,,0.2,15,
1996,71,10210,0.4,6,0.3,7,,,3.5,65,
1996,71,21371,0.08,1,0,0,,,0.4,5,
1996,71,21735,2.65,36,4.5,70,,,35.5,527,
1996,71,23055,0.09,2,0.22,3,,,1.5,25,
1996,71,23807,0,0,0.05,1,,,0.2,5,
1996,71,43040,0.1,1,0.15,1,,,1.2,10,
1996,71,65201,0,0,0.02,30,,,0.1,149,
1996,71,66045,0.01,6,0.01,5,,,0.1,55,
1996,71,66548,0.01,3,0.01,4,,,0.1,35,
1996,71,66611,0.28,41,0.26,34,,,2.7,373,
1996,71,68580,0.08,4,0.06,4,,,0.7,40,
1996,71,68781,0.45,2,0.83,3,,,6.4,25,
1996,71,69061,0.02,1,0.05,5,,,0.3,30,
1996,71,69086,0,0,0.03,1,,,0.1,5,
1996,71,69322,0,0,0,0,,,4.1,11,
1996,71,71772,0.14,1,0.1,1,,,1.2,10,
1996,71,75241,0.01,1,0,0,,,0,5,
1996,71,80020,1.8,2,2.2,2,,,19.9,20,
1996,71,80200,2.1,7,0.95,3,,,15.2,50,
1996,71,81095,0,0,0.05,1,,,0.2,5,
1996,71,81742,12.6,0,11.2,0,,,118.3,0,
1996,71,82510,0.01,1,0,0,,,0,5,
1996,71,83020,0.05,1,0.07,1,,,0.6,10,
1996,71,99999,0.3,0,0.2,0,,,2.5,0,
1996,72,10210,0.3,1,0,0,,,2.2,7,
1996,72,20040,0.05,4,0.03,1,,,0.6,37,
1996,72,21387,0.02,1,0,0,,,0.1,7,
1996,72,21423,0.05,1,0,0,,,0.4,7,
1996,72,21735,1.3,25,0.1,2,,,10.4,201,
1996,72,21740,0,0,0,0,,,2.7,1,
1996,72,24185,0.25,1,0,0,,,1.9,7,
1996,72,41201,0.1,12,0.05,7,,,1.1,141,
1996,72,43020,0.15,5,0.1,2,,,1.9,52,
1996,72,43040,0.8,16,0.2,6,,,7.4,163,
1996,72,56310,0.01,2,0,0,,,0.1,15,
1996,72,65205,0.01,2,0,0,,,0.1,15,
1996,72,66045,0.04,10,0.01,2,,,0.4,89,
1996,72,66050,0.1,9,0.01,2,,,0.8,82,
1996,72,66203,0.01,2,0,0,,,0.1,15,
1996,72,66548,0.01,3,0.01,3,,,0.1,45,
1996,72,66611,0.1,14,0.002,5,,,0.8,141,
1996,72,68577,0,0,0.02,1,,,0.1,7,
1996,72,68580,0.01,1,0.05,2,,,0.4,22,
1996,72,68781,0.45,2,0,0,,,3.3,15,
1996,72,69061,0.24,14,0.09,6,,,2.5,149,
1996,72,69090,0.15,1,0,0,,,1.1,7,
1996,72,69322,0,0,0,0,,,7.7,27,
1996,72,71772,0.85,4,0,0,,,6.3,30,
1996,72,80020,0.6,2,1.45,4,,,15.2,45,
1996,72,80200,1.6,7,2.8,10,,,32.7,126,
1996,72,80594,0.05,1,0,0,,,0.4,7,
1996,72,81095,0.03,2,0.02,1,,,0.4,22,
1996,72,81310,0,0,0.05,1,,,0.4,7,
1996,72,81742,7.5,0,7.3,0,,,110,0,
1996,72,82510,0.9,10,0.2,2,,,8.2,89,
1996,72,83020,2,20,1.8,13,,,28.2,245,
1996,72,98000,0.15,2,0,0,,,1.1,15,
1996,72,98082,0,0,0.25,25,,,1.9,186,
1996,72,99999,2.5,0,4.1,0,,,49,0,
