Haul #,Station,Vessel,Month,Day,Year,Species Code,Total weight (kg),Total # in subsample,100% sample catch (kg),# caught,Net fished
30,157,Peggy Jo,7,30,2002,69322,6.2,4,,,
30,157,Peggy Jo,7,30,2002,68781,1.52,10,,,
30,157,Peggy Jo,7,30,2002,80020,5.14,8,,,
30,157,Peggy Jo,7,30,2002,10220,2.12,2,,,
30,157,Peggy Jo,7,30,2002,23808,0.02,2,,,
30,157,Peggy Jo,7,30,2002,23809,0.03,1,,,
30,157,Peggy Jo,7,30,2002,24189,0.05,2,,,
30,157,Peggy Jo,7,30,2002,21932,0.21,7,,,
30,157,Peggy Jo,7,30,2002,23055,0.1,2,,,
30,157,Peggy Jo,7,30,2002,24185,0.02,1,,,
30,157,Peggy Jo,7,30,2002,20040,0.02,1,,,
30,157,Peggy Jo,7,30,2002,21740,0.06,8,,,
30,157,Peggy Jo,7,30,2002,69061,0.18,9,,,
30,157,Peggy Jo,7,30,2002,41201,0.32,11,,,
30,157,Peggy Jo,7,30,2002,82510,0.14,4,,,
30,157,Peggy Jo,7,30,2002,80200,3.52,11,,,
30,157,Peggy Jo,7,30,2002,10211,0.74,19,,,
30,157,Peggy Jo,7,30,2002,80595,0.12,5,,,
30,157,Peggy Jo,7,30,2002,21375,0.46,18,,,
30,157,Peggy Jo,7,30,2002,99999,0.88,x,,,
30,157,Peggy Jo,7,30,2002,21388,0.22,2,,,
30,157,Peggy Jo,7,30,2002,21368,0.24,2,,,
30,157,Peggy Jo,7,30,2002,95000,0.02,2,,,
30,157,Peggy Jo,7,30,2002,40500,0.42,6,,,
30,157,Peggy Jo,7,30,2002,21355,0,1,,,
30,157,Peggy Jo,7,30,2002,66530,0.28,106,,,
30,157,Peggy Jo,7,30,2002,66570,0.12,39,,,
30,157,Peggy Jo,7,30,2002,66548,0.3,130,,,
30,157,Peggy Jo,7,30,2002,66045,0.001,2,,,
31,158,Peggy Jo,7,31,2002,81742,33.25,554,,,
31,158,Peggy Jo,7,31,2002,21735,8.62,89,,,
31,158,Peggy Jo,7,31,2002,10210,1.18,20,,,
31,158,Peggy Jo,7,31,2002,10285,0.88,7,,,
31,158,Peggy Jo,7,31,2002,69332,3.18,3,,,
31,158,Peggy Jo,7,31,2002,68781,0.02,1,,,
31,158,Peggy Jo,7,31,2002,40500,1.34,x,,,
31,158,Peggy Jo,7,31,2002,69061,0.001,2,,,
31,158,Peggy Jo,7,31,2002,23055,0.1,1,,,
31,158,Peggy Jo,7,31,2002,68580,0.08,1,,,
31,158,Peggy Jo,7,31,2002,91000,0.06,1,,,
31,158,Peggy Jo,7,31,2002,24185,0.25,3,,,
31,158,Peggy Jo,7,31,2002,66570,0.02,13,,,
31,158,Peggy Jo,7,31,2002,66045,0.001,2,,,
31,158,Peggy Jo,7,31,2002,66530,0.001,2,,,
31,158,Peggy Jo,7,31,2002,10220,0.284,3,,,
31,158,Peggy Jo,7,31,2002,80020,0.63,9,,,
31,158,Peggy Jo,7,31,2002,80200,0.272,6,,,
31,158,Peggy Jo,7,31,2002,82510,0.06,1,,,
31,158,Peggy Jo,7,31,2002,21388,0.04,1,,,
31,158,Peggy Jo,7,31,2002,21375,0.86,5,,,
31,158,Peggy Jo,7,31,2002,21740,2.3,134,,,
31,158,Peggy Jo,7,31,2002,99999,0.04,x,,,
31,158,Peggy Jo,7,31,2002,21725,0.02,2,,,
32,131,Peggy Jo,7,31,2002,81742,25.72,429,,,
32,131,Peggy Jo,7,31,2002,21735,13.04,172,,,
32,131,Peggy Jo,7,31,2002,10210,7.74,219,,,
32,131,Peggy Jo,7,31,2002,10285,1.56,13,,,
32,131,Peggy Jo,7,31,2002,69322,2.76,6,,,
32,131,Peggy Jo,7,31,2002,68781,0.36,3,,,
32,131,Peggy Jo,7,31,2002,80020,0.76,2,,,
32,131,Peggy Jo,7,31,2002,24185,0.1,2,,,
32,131,Peggy Jo,7,31,2002,23808,0.22,10,,,
32,131,Peggy Jo,7,31,2002,23805,0.12,1,,,
32,131,Peggy Jo,7,31,2002,23055,0.08,1,,,
32,131,Peggy Jo,7,31,2002,80100,0.68,2,,,
32,131,Peggy Jo,7,31,2002,24189,0.12,3,,,
32,131,Peggy Jo,7,31,2002,10130,0.001,1,,,
32,131,Peggy Jo,7,31,2002,10211,0.01,1,,,
32,131,Peggy Jo,7,31,2002,68580,0.1,2,,,
32,131,Peggy Jo,7,31,2002,82510,0.01,1,,,
32,131,Peggy Jo,7,31,2002,69061,0.06,9,,,
32,131,Peggy Jo,7,31,2002,69090,0.22,1,,,
32,131,Peggy Jo,7,31,2002,69120,0.02,1,,,
32,131,Peggy Jo,7,31,2002,98082,0.12,7,,,
32,131,Peggy Jo,7,31,2002,98310,0.22,1,,,
32,131,Peggy Jo,7,31,2002,41201,0.02,2,,,
32,131,Peggy Jo,7,31,2002,43000,0.08,2,,,
32,131,Peggy Jo,7,31,2002,71001,0.001,1,,,
32,131,Peggy Jo,7,31,2002,99999,0.22,x,,,
32,131,Peggy Jo,7,31,2002,40050,0.46,6,,,
32,131,Peggy Jo,7,31,2002,20040,0.12,15,,,
32,131,Peggy Jo,7,31,2002,71884,0.36,2,,,
32,131,Peggy Jo,7,31,2002,21740,0.36,24,,,
32,131,Peggy Jo,7,31,2002,21314,0.13,1,,,
32,131,Peggy Jo,7,31,2002,66570,0.34,67,,,
32,131,Peggy Jo,7,31,2002,75285,0.01,1,,,
32,131,Peggy Jo,7,31,2002,75240,0.01,1,,,
32,131,Peggy Jo,7,31,2002,80595,0,1,,,
32,131,Peggy Jo,7,31,2002,66530,0.2,43,,,
32,131,Peggy Jo,7,31,2002,66548,0.03,8,,,
32,131,Peggy Jo,7,31,2002,66045,0,6,,,
32,131,Peggy Jo,7,31,2002,21375,3.02,17,,,
33,132,Peggy Jo,7,31,2002,81742,24.58,410,,,
33,132,Peggy Jo,7,31,2002,21735,1.54,13,,,
33,132,Peggy Jo,7,31,2002,10210,5.1,106,,,
33,132,Peggy Jo,7,31,2002,10285,2.74,30,,,
33,132,Peggy Jo,7,31,2002,69332,8.08,14,,,
33,132,Peggy Jo,7,31,2002,71010,0.02,1,,,
33,132,Peggy Jo,7,31,2002,83020,0.16,1,,,
33,132,Peggy Jo,7,31,2002,80200,2.3,7,,,
33,132,Peggy Jo,7,31,2002,80020,5.24,5,,,
33,132,Peggy Jo,7,31,2002,20040,0.08,3,,,
33,132,Peggy Jo,7,31,2002,24185,0.22,3,,,
33,132,Peggy Jo,7,31,2002,24189,0.03,1,,,
33,132,Peggy Jo,7,31,2002,23808,0.08,5,,,
33,132,Peggy Jo,7,31,2002,82510,0.06,1,,,
33,132,Peggy Jo,7,31,2002,98082,0.01,1,,,
33,132,Peggy Jo,7,31,2002,41201,0.12,2,,,
33,132,Peggy Jo,7,31,2002,10211,0.14,6,,,
33,132,Peggy Jo,7,31,2002,68580,0.46,25,,,
33,132,Peggy Jo,7,31,2002,40050,0.26,4,,,
33,132,Peggy Jo,7,31,2002,99999,0.06,x,,,
33,132,Peggy Jo,7,31,2002,66580,0.42,73,,,
33,132,Peggy Jo,7,31,2002,66548,0.14,25,,,
33,132,Peggy Jo,7,31,2002,68577,0.01,1,,,
33,132,Peggy Jo,7,31,2002,21720,0.06,3,,,
33,132,Peggy Jo,7,31,2002,21725,0.1,6,,,
33,132,Peggy Jo,7,31,2002,21740,0.24,18,,,
33,132,Peggy Jo,7,31,2002,21315,0.06,4,,,
33,132,Peggy Jo,7,31,2002,21388,0.01,1,,,
33,132,Peggy Jo,7,31,2002,21405,0.001,1,,,
33,132,Peggy Jo,7,31,2002,80595,0.02,7,,,
33,132,Peggy Jo,7,31,2002,21375,3.38,12,,,
33,132,Peggy Jo,7,31,2002,69061,0.01,1,,,
33,132,Peggy Jo,7,31,2002,95000,0.001,1,,,
33,132,Peggy Jo,7,31,2002,20041,0.001,1,,,
34,159,Peggy Jo,7,31,2002,81742,25.2,420,,,
34,159,Peggy Jo,7,31,2002,21735,2.68,25,,,
34,159,Peggy Jo,7,31,2002,10210,3.28,75,,,
34,159,Peggy Jo,7,31,2002,10285,5.52,51,,,
34,159,Peggy Jo,7,31,2002,69322,2.63,5,,,
34,159,Peggy Jo,7,31,2002,21375,5.76,8,,,
34,159,Peggy Jo,7,31,2002,21388,0.03,1,,,
34,159,Peggy Jo,7,31,2002,68577,0.04,1,,,
34,159,Peggy Jo,7,31,2002,68580,0.06,9,,,
34,159,Peggy Jo,7,31,2002,83020,0.5,6,,,
34,159,Peggy Jo,7,31,2002,75240,0.12,2,,,
34,159,Peggy Jo,7,31,2002,75285,0.02,1,,,
34,159,Peggy Jo,7,31,2002,82510,0.12,2,,,
34,159,Peggy Jo,7,31,2002,10211,0.01,1,,,
34,159,Peggy Jo,7,31,2002,80590,0.44,1,,,
34,159,Peggy Jo,7,31,2002,80020,0.56,1,,,
34,159,Peggy Jo,7,31,2002,10220,1.36,2,,,
34,159,Peggy Jo,7,31,2002,80200,3.22,10,,,
34,159,Peggy Jo,7,31,2002,83320,3.02,x,,,
34,159,Peggy Jo,7,31,2002,66580,0.18,26,,,
34,159,Peggy Jo,7,31,2002,40050,1.56,x,,,
34,159,Peggy Jo,7,31,2002,71001,0.001,1,,,
34,159,Peggy Jo,7,31,2002,21110,0.04,1,,,
34,159,Peggy Jo,7,31,2002,24185,0.02,1,,,
34,159,Peggy Jo,7,31,2002,23808,0.01,1,,,
34,159,Peggy Jo,7,31,2002,41201,0.02,1,,,
34,159,Peggy Jo,7,31,2002,80450,0,1,,,
34,159,Peggy Jo,7,31,2002,66530,0.04,20,,,
34,159,Peggy Jo,7,31,2002,66045,0,3,,,
34,159,Peggy Jo,7,31,2002,69061,0.08,7,,,
34,159,Peggy Jo,7,31,2002,21725,0.02,3,,,
34,159,Peggy Jo,7,31,2002,23041,0.001,1,,,
34,159,Peggy Jo,7,31,2002,69120,0.06,1,,,
34,159,Peggy Jo,7,31,2002,21740,0.6,43,,,
34,159,Peggy Jo,7,31,2002,99999,0.08,x,,,
35,185,Peggy Jo,7,31,2002,81742,23.1,385,,,
35,185,Peggy Jo,7,31,2002,21735,7.12,70,,,
35,185,Peggy Jo,7,31,2002,10210,0.6,14,,,
35,185,Peggy Jo,7,31,2002,10285,1.38,9,,,
35,185,Peggy Jo,7,31,2002,69322,6.38,19,,,
35,185,Peggy Jo,7,31,2002,10220,5.75,6,,,
35,185,Peggy Jo,7,31,2002,80020,3.82,7,,,
35,185,Peggy Jo,7,31,2002,80200,10.25,25,,,
35,185,Peggy Jo,7,31,2002,23055,0.25,5,,,
35,185,Peggy Jo,7,31,2002,68580,0.06,8,,,
35,185,Peggy Jo,7,31,2002,66580,0.28,41,,,
35,185,Peggy Jo,7,31,2002,66045,0.12,94,,,
35,185,Peggy Jo,7,31,2002,66530,0.04,11,,,
35,185,Peggy Jo,7,31,2002,66548,0.001,1,,,
35,185,Peggy Jo,7,31,2002,75285,0.18,3,,,
35,185,Peggy Jo,7,31,2002,24185,0.14,1,,,
35,185,Peggy Jo,7,31,2002,23808,0.02,1,,,
35,185,Peggy Jo,7,31,2002,10130,0.02,3,,,
35,185,Peggy Jo,7,31,2002,10211,0.02,1,,,
35,185,Peggy Jo,7,31,2002,40050,0.58,20,,,
35,185,Peggy Jo,7,31,2002,83020,0.06,2,,,
35,185,Peggy Jo,7,31,2002,80594,0.06,5,,,
35,185,Peggy Jo,7,31,2002,41201,0.001,1,,,
35,185,Peggy Jo,7,31,2002,21375,0.14,1,,,
35,185,Peggy Jo,7,31,2002,69061,0.44,26,,,
35,185,Peggy Jo,7,31,2002,69120,0.22,4,,,
35,185,Peggy Jo,7,31,2002,21740,0.32,25,,,
35,185,Peggy Jo,7,31,2002,83320,0.36,127,,,
35,185,Peggy Jo,7,31,2002,99999,0.12,x,,,
36,204,Peggy Jo,7,31,2002,81742,11.02,184,,,
36,204,Peggy Jo,7,31,2002,21735,5.66,63,,,
36,204,Peggy Jo,7,31,2002,10210,2.64,71,,,
36,204,Peggy Jo,7,31,2002,10285,0.9,16,,,
36,204,Peggy Jo,7,31,2002,68781,14.56,59,,,
36,204,Peggy Jo,7,31,2002,10120,4.67,1,,,
36,204,Peggy Jo,7,31,2002,10220,0.24,1,,,
36,204,Peggy Jo,7,31,2002,10211,0.46,7,,,
36,204,Peggy Jo,7,31,2002,24185,0.22,4,,,
36,204,Peggy Jo,7,31,2002,80200,0.44,7,,,
36,204,Peggy Jo,7,31,2002,99999,12.72,x,,,
36,204,Peggy Jo,7,31,2002,82510,1.16,17,,,
36,204,Peggy Jo,7,31,2002,80540,0.001,4,,,
36,204,Peggy Jo,7,31,2002,80594,0.18,27,,,
36,204,Peggy Jo,7,31,2002,80590,0.24,4,,,
36,204,Peggy Jo,7,31,2002,23843,0.04,1,,,
36,204,Peggy Jo,7,31,2002,21110,0.12,2,,,
36,204,Peggy Jo,7,31,2002,23809,0.04,1,,,
36,204,Peggy Jo,7,31,2002,21932,0.16,5,,,
36,204,Peggy Jo,7,31,2002,23804,0.001,1,,,
36,204,Peggy Jo,7,31,2002,23808,0.02,2,,,
36,204,Peggy Jo,7,31,2002,21740,0.04,4,,,
36,204,Peggy Jo,7,31,2002,68580,0.001,1,,,
36,204,Peggy Jo,7,31,2002,98310,0.08,1,,,
36,204,Peggy Jo,7,31,2002,70108,0.04,1,,,
36,204,Peggy Jo,7,31,2002,69061,0.04,3,,,
36,204,Peggy Jo,7,31,2002,91000,0.18,x,,,
36,204,Peggy Jo,7,31,2002,50010,0.04,x,,,
36,204,Peggy Jo,7,31,2002,41201,0.06,11,,,
36,204,Peggy Jo,7,31,2002,21314,7.16,765,,,
36,204,Peggy Jo,7,31,2002,21423,0.06,1,,,
36,204,Peggy Jo,7,31,2002,21376,0.14,2,,,
36,204,Peggy Jo,7,31,2002,21405,0.01,1,,,
36,204,Peggy Jo,7,31,2002,21388,0.08,3,,,
36,204,Peggy Jo,7,31,2002,68577,0.01,1,,,
36,204,Peggy Jo,7,31,2002,71001,0.12,x,,,
36,204,Peggy Jo,7,31,2002,81095,0.46,31,,,
36,204,Peggy Jo,7,31,2002,83010,0.08,1,,,
36,204,Peggy Jo,7,31,2002,80020,1.3,9,,,
36,204,Peggy Jo,7,31,2002,21375,2.94,54,,,
36,204,Peggy Jo,7,31,2002,65201,0.44,x,,,
36,204,Peggy Jo,7,31,2002,95060,0.06,2,,,
36,204,Peggy Jo,7,31,2002,98200,0.12,11,,,
36,204,Peggy Jo,7,31,2002,98000,0.06,x,,,
36,204,Peggy Jo,7,31,2002,66580,0.04,7,,,
36,204,Peggy Jo,7,31,2002,66611,0.08,23,,,
36,204,Peggy Jo,7,31,2002,66601,0.04,4,,,
36,204,Peggy Jo,7,31,2002,66548,0.02,3,,,
36,204,Peggy Jo,7,31,2002,66045,0.02,17,,,
36,204,Peggy Jo,7,31,2002,21360,0.12,7,,,
37,186,Peggy Jo,8,1,2002,81742,13.22,220,,,
37,186,Peggy Jo,8,1,2002,21735,3.52,29,,,
37,186,Peggy Jo,8,1,2002,10210,2.16,22,,,
37,186,Peggy Jo,8,1,2002,69322,2.72,3,,,
37,186,Peggy Jo,8,1,2002,68781,0.36,2,,,
37,186,Peggy Jo,8,1,2002,71772,0.22,2,,,
37,186,Peggy Jo,8,1,2002,71001,0.01,x,,,
37,186,Peggy Jo,8,1,2002,43000,0.001,1,,,
37,186,Peggy Jo,8,1,2002,82510,0.34,10,,,
37,186,Peggy Jo,8,1,2002,10220,1.88,2,,,
37,186,Peggy Jo,8,1,2002,81095,0.08,2,,,
37,186,Peggy Jo,8,1,2002,80595,0.3,38,,,
37,186,Peggy Jo,8,1,2002,80020,3.76,8,,,
37,186,Peggy Jo,8,1,2002,83320,0.54,x,,,
37,186,Peggy Jo,8,1,2002,83010,0.38,9,,,
37,186,Peggy Jo,8,1,2002,10130,0.01,2,,,
37,186,Peggy Jo,8,1,2002,75285,0.12,2,,,
37,186,Peggy Jo,8,1,2002,21110,0.13,1,,,
37,186,Peggy Jo,8,1,2002,23808,0.02,2,,,
37,186,Peggy Jo,8,1,2002,80200,3.45,9,,,
37,186,Peggy Jo,8,1,2002,21375,1.45,4,,,
37,186,Peggy Jo,8,1,2002,23041,0.14,6,,,
37,186,Peggy Jo,8,1,2002,20041,0.06,1,,,
37,186,Peggy Jo,8,1,2002,21314,0.16,11,,,
37,186,Peggy Jo,8,1,2002,69120,0.32,6,,,
37,186,Peggy Jo,8,1,2002,69061,0.18,16,,,
37,186,Peggy Jo,8,1,2002,99999,0.18,x,,,
37,186,Peggy Jo,8,1,2002,10120,31.07,1,,,
37,186,Peggy Jo,8,1,2002,23804,0.03,2,,,
37,186,Peggy Jo,8,1,2002,21405,0.01,1,,,
37,186,Peggy Jo,8,1,2002,66045,0.1,56,,,
37,186,Peggy Jo,8,1,2002,66050,0.06,8,,,
37,186,Peggy Jo,8,1,2002,21720,0.08,1,,,
37,186,Peggy Jo,8,1,2002,21725,0.04,2,,,
37,186,Peggy Jo,8,1,2002,21740,0.02,1,,,
37,186,Peggy Jo,8,1,2002,68577,0.01,6,,,
37,186,Peggy Jo,8,1,2002,66530,0.02,9,,,
37,186,Peggy Jo,8,1,2002,66580,0.24,24,,,
37,186,Peggy Jo,8,1,2002,50010,0.02,1,,,
38,187,Peggy Jo,8,1,2002,81742,9.66,161,,,
38,187,Peggy Jo,8,1,2002,10285,0.16,2,,,
38,187,Peggy Jo,8,1,2002,69322,1.1,1,,,
38,187,Peggy Jo,8,1,2002,80020,4.34,10,,,
38,187,Peggy Jo,8,1,2002,80200,6.14,20,,,
38,187,Peggy Jo,8,1,2002,83010,1.86,16,,,
38,187,Peggy Jo,8,1,2002,80590,1.28,6,,,
38,187,Peggy Jo,8,1,2002,82510,2.1,34,,,
38,187,Peggy Jo,8,1,2002,81095,0.12,7,,,
38,187,Peggy Jo,8,1,2002,68577,0.2,8,,,
38,187,Peggy Jo,8,1,2002,83320,0.04,x,,,
38,187,Peggy Jo,8,1,2002,80595,1.24,70,,,
38,187,Peggy Jo,8,1,2002,99999,1.84,x,,,
38,187,Peggy Jo,8,1,2002,98310,0.41,2,,,
38,187,Peggy Jo,8,1,2002,71001,0.15,x,,,
38,187,Peggy Jo,8,1,2002,68580,0.08,2,,,
38,187,Peggy Jo,8,1,2002,71772,0.08,2,,,
38,187,Peggy Jo,8,1,2002,75285,0.18,5,,,
38,187,Peggy Jo,8,1,2002,43000,0.06,1,,,
38,187,Peggy Jo,8,1,2002,41201,0.02,2,,,
38,187,Peggy Jo,8,1,2002,98082,0.01,3,,,
38,187,Peggy Jo,8,1,2002,94000,0.001,1,,,
38,187,Peggy Jo,8,1,2002,71010,0.01,8,,,
38,187,Peggy Jo,8,1,2002,74983,0.001,1,,,
38,187,Peggy Jo,8,1,2002,69061,0.04,3,,,
38,187,Peggy Jo,8,1,2002,69120,0.1,10,,,
38,187,Peggy Jo,8,1,2002,23041,0.04,5,,,
38,187,Peggy Jo,8,1,2002,24185,0.06,1,,,
38,187,Peggy Jo,8,1,2002,23808,0.1,9,,,
38,187,Peggy Jo,8,1,2002,21740,0.04,7,,,
38,187,Peggy Jo,8,1,2002,20041,0.06,3,,,
38,187,Peggy Jo,8,1,2002,21388,0.06,1,,,
38,187,Peggy Jo,8,1,2002,21314,0.02,2,,,
38,187,Peggy Jo,8,1,2002,66050,0.02,2,,,
38,187,Peggy Jo,8,1,2002,66045,0.06,44,,,
38,187,Peggy Jo,8,1,2002,66580,0.34,x,,,
38,187,Peggy Jo,8,1,2002,66530,0.01,10,,,
38,187,Peggy Jo,8,1,2002,69086,0.001,1,,,
38,187,Peggy Jo,8,1,2002,21368,0.24,6,,,
38,187,Peggy Jo,8,1,2002,21375,0.16,14,,,
39,161,Peggy Jo,8,1,2002,81742,19.14,319,,,
39,161,Peggy Jo,8,1,2002,21735,0.22,1,,,
39,161,Peggy Jo,8,1,2002,10120,0.6,1,,,
39,161,Peggy Jo,8,1,2002,21720,2.32,1,,,
39,161,Peggy Jo,8,1,2002,21740,3.04,1,,,
39,161,Peggy Jo,8,1,2002,10220,3.44,2,,,
39,161,Peggy Jo,8,1,2002,10285,1.14,1,,,
39,161,Peggy Jo,8,1,2002,10260,2.52,3,,,
39,161,Peggy Jo,8,1,2002,80020,1.56,4,,,
39,161,Peggy Jo,8,1,2002,80590,0.78,5,,,
39,161,Peggy Jo,8,1,2002,81095,0.1,2,,,
39,161,Peggy Jo,8,1,2002,83320,0.08,17,,,
39,161,Peggy Jo,8,1,2002,80200,4.66,18,,,
39,161,Peggy Jo,8,1,2002,80595,0.92,71,,,
39,161,Peggy Jo,8,1,2002,68577,0.76,16,,,
39,161,Peggy Jo,8,1,2002,82510,0.48,5,,,
39,161,Peggy Jo,8,1,2002,80540,0.001,11,,,
39,161,Peggy Jo,8,1,2002,68580,0.18,21,,,
39,161,Peggy Jo,8,1,2002,23041,0.14,17,,,
39,161,Peggy Jo,8,1,2002,40050,0.44,9,,,
39,161,Peggy Jo,8,1,2002,83010,1.52,18,,,
39,161,Peggy Jo,8,1,2002,98082,0.21,20,,,
39,161,Peggy Jo,8,1,2002,71001,0.02,x,,,
39,161,Peggy Jo,8,1,2002,75285,0.02,1,,,
39,161,Peggy Jo,8,1,2002,41201,0.6,5,,,
39,161,Peggy Jo,8,1,2002,98000,0.08,3,,,
39,161,Peggy Jo,8,1,2002,43000,0.04,2,,,
39,161,Peggy Jo,8,1,2002,50010,0.001,2,,,
39,161,Peggy Jo,8,1,2002,50000,0.001,1,,,
39,161,Peggy Jo,8,1,2002,21725,0.08,5,,,
39,161,Peggy Jo,8,1,2002,21415,0.1,3,,,
39,161,Peggy Jo,8,1,2002,23808,0.001,1,,,
39,161,Peggy Jo,8,1,2002,66045,0.001,2,,,
39,161,Peggy Jo,8,1,2002,66580,0.06,27,,,
39,161,Peggy Jo,8,1,2002,99999,3.56,x,,,
39,161,Peggy Jo,8,1,2002,65000,0.5,x,,,
39,161,Peggy Jo,8,1,2002,56310,0.001,3,,,
39,161,Peggy Jo,8,1,2002,69061,0.15,7,,,
39,161,Peggy Jo,8,1,2002,69120,0.65,22,,,
39,161,Peggy Jo,8,1,2002,98000,0.01,1,,,
39,161,Peggy Jo,8,1,2002,94000,0.01,1,,,
40,160,Peggy Jo,8,1,2002,81742,26.24,437,,,
40,160,Peggy Jo,8,1,2002,10210,0.22,6,,,
40,160,Peggy Jo,8,1,2002,10285,0.14,1,,,
40,160,Peggy Jo,8,1,2002,69322,1.2,1,,,
40,160,Peggy Jo,8,1,2002,71030,0.36,1,,,
40,160,Peggy Jo,8,1,2002,10220,0.86,1,,,
40,160,Peggy Jo,8,1,2002,80020,2.72,7,,,
40,160,Peggy Jo,8,1,2002,81095,0.05,1,,,
40,160,Peggy Jo,8,1,2002,80590,0.14,2,,,
40,160,Peggy Jo,8,1,2002,83010,2.12,22,,,
40,160,Peggy Jo,8,1,2002,80200,4.54,25,,,
40,160,Peggy Jo,8,1,2002,80595,0.72,76,,,
40,160,Peggy Jo,8,1,2002,10211,0.03,1,,,
40,160,Peggy Jo,8,1,2002,23808,0.05,8,,,
40,160,Peggy Jo,8,1,2002,98082,0.1,9,,,
40,160,Peggy Jo,8,1,2002,41201,0.12,6,,,
40,160,Peggy Jo,8,1,2002,75241,0.02,1,,,
40,160,Peggy Jo,8,1,2002,21725,0.01,1,,,
40,160,Peggy Jo,8,1,2002,43000,0.06,2,,,
40,160,Peggy Jo,8,1,2002,23041,0.03,4,,,
40,160,Peggy Jo,8,1,2002,50010,0.001,1,,,
40,160,Peggy Jo,8,1,2002,20041,0.01,1,,,
40,160,Peggy Jo,8,1,2002,66580,0.12,17,,,
40,160,Peggy Jo,8,1,2002,68577,0.12,4,,,
40,160,Peggy Jo,8,1,2002,68580,0.001,1,,,
40,160,Peggy Jo,8,1,2002,22201,0.01,1,,,
40,160,Peggy Jo,8,1,2002,69061,0.05,x,,,
40,160,Peggy Jo,8,1,2002,21315,0.04,2,,,
40,160,Peggy Jo,8,1,2002,21375,0.06,6,,,
41,133,Peggy Jo,8,1,2002,81742,18.05,301,,,
41,133,Peggy Jo,8,1,2002,21735,0.76,5,,,
41,133,Peggy Jo,8,1,2002,10210,0.25,6,,,
41,133,Peggy Jo,8,1,2002,10285,0.08,1,,,
41,133,Peggy Jo,8,1,2002,69322,2.74,2,,,
41,133,Peggy Jo,8,1,2002,83010,3.85,36,,,
41,133,Peggy Jo,8,1,2002,80020,2.48,7,,,
41,133,Peggy Jo,8,1,2002,81095,0.02,1,,,
41,133,Peggy Jo,8,1,2002,80200,2.68,18,,,
41,133,Peggy Jo,8,1,2002,10211,0.2,2,,,
41,133,Peggy Jo,8,1,2002,10220,2.6,2,,,
41,133,Peggy Jo,8,1,2002,69061,0.15,4,,,
41,133,Peggy Jo,8,1,2002,40050,0.2,4,,,
41,133,Peggy Jo,8,1,2002,21315,0.2,4,,,
41,133,Peggy Jo,8,1,2002,21314,0.06,1,,,
41,133,Peggy Jo,8,1,2002,68577,0.03,1,,,
41,133,Peggy Jo,8,1,2002,68580,0.03,2,,,
41,133,Peggy Jo,8,1,2002,83320,0.001,1,,,
41,133,Peggy Jo,8,1,2002,71772,0.2,2,,,
41,133,Peggy Jo,8,1,2002,80595,0.22,31,,,
41,133,Peggy Jo,8,1,2002,82501,0.68,8,,,
41,133,Peggy Jo,8,1,2002,21375,0.2,11,,,
41,133,Peggy Jo,8,1,2002,21388,0.06,1,,,
41,133,Peggy Jo,8,1,2002,23808,0.12,8,,,
41,133,Peggy Jo,8,1,2002,66580,0.16,43,,,
41,133,Peggy Jo,8,1,2002,66530,0.001,2,,,
41,133,Peggy Jo,8,1,2002,66045,0.05,5,,,
41,133,Peggy Jo,8,1,2002,66203,0.08,1,,,
41,133,Peggy Jo,8,1,2002,23041,0.14,10,,,
41,133,Peggy Jo,8,1,2002,21725,0.1,2,,,
41,133,Peggy Jo,8,1,2002,24189,0.08,1,,,
41,133,Peggy Jo,8,1,2002,99999,0.06,x,,,
42,134,Peggy Jo,8,1,2002,81742,11.5,192,,,
42,134,Peggy Jo,8,1,2002,10210,0.12,2,,,
42,134,Peggy Jo,8,1,2002,69322,1.44,1,,,
42,134,Peggy Jo,8,1,2002,10120,11.25,1,,,
42,134,Peggy Jo,8,1,2002,21720,10.66,2,,,
42,134,Peggy Jo,8,1,2002,21740,9.22,3,,,
42,134,Peggy Jo,8,1,2002,21720,0.3,1,,,
42,134,Peggy Jo,8,1,2002,21315,0.26,6,,,
42,134,Peggy Jo,8,1,2002,68577,1.54,19,,,
42,134,Peggy Jo,8,1,2002,80020,3.48,6,,,
42,134,Peggy Jo,8,1,2002,83010,3.4,24,,,
42,134,Peggy Jo,8,1,2002,80590,0.14,1,,,
42,134,Peggy Jo,8,1,2002,80200,6.1,25,,,
42,134,Peggy Jo,8,1,2002,80595,1.28,56,,,
42,134,Peggy Jo,8,1,2002,20041,0.06,1,,,
42,134,Peggy Jo,8,1,2002,23041,0.12,10,,,
42,134,Peggy Jo,8,1,2002,23808,0.01,1,,,
42,134,Peggy Jo,8,1,2002,69120,0.76,16,,,
42,134,Peggy Jo,8,1,2002,69061,0.16,8,,,
42,134,Peggy Jo,8,1,2002,81095,0.04,1,,,
42,134,Peggy Jo,8,1,2002,75285,0.01,1,,,
42,134,Peggy Jo,8,1,2002,10130,0.001,1,,,
42,134,Peggy Jo,8,1,2002,21725,0.05,3,,,
42,134,Peggy Jo,8,1,2002,98000,1.68,35,,,
42,134,Peggy Jo,8,1,2002,68580,0.06,6,,,
42,134,Peggy Jo,8,1,2002,22201,0.001,1,,,
42,134,Peggy Jo,8,1,2002,66580,0.36,66,,,
42,134,Peggy Jo,8,1,2002,66045,0.001,1,,,
