Year,Agent,Haul,Spcode,Total_n,Weight_kg
1979,NOAA,116,80595,15,4.581
1979,NOAA,116,81742,777,134.309
1979,NOAA,116,82510,18,0.68
1979,NOAA,116,83020,86,13.789
1979,NOAA,117,10210,43,4.99
1979,NOAA,117,10220,39,46.947
1979,NOAA,117,10285,80,9.979
1979,NOAA,117,21110,1,0.045
1979,NOAA,117,21313,4,0.045
1979,NOAA,117,21375,7,1.134
1979,NOAA,117,21388,3,0.091
1979,NOAA,117,21735,1362,78.471
1979,NOAA,117,21740,52,1.134
1979,NOAA,117,21932,6,0.907
1979,NOAA,117,22200,2,0.045
1979,NOAA,117,23055,35,1.814
1979,NOAA,117,23807,14,0.045
1979,NOAA,117,23809,7,0.907
1979,NOAA,117,24185,4,0.272
1979,NOAA,117,24189,12,3.175
1979,NOAA,117,41221,20,0.907
1979,NOAA,117,43000,4,0.045
1979,NOAA,117,66500,10,0.045
1979,NOAA,117,66580,44,0.454
1979,NOAA,117,68577,3,0.045
1979,NOAA,117,68580,22,0.045
1979,NOAA,117,69322,1,0.318
1979,NOAA,117,71010,1,0.045
1979,NOAA,117,71726,1,0.045
1979,NOAA,117,71882,3,0.136
1979,NOAA,117,71884,2,0.091
1979,NOAA,117,72752,1,0.045
1979,NOAA,117,74561,1,0.045
1979,NOAA,117,75284,1,0.045
1979,NOAA,117,80020,2,1.814
1979,NOAA,117,80200,32,15.422
1979,NOAA,117,80595,32,1.27
1979,NOAA,117,81742,137,42.184
1979,NOAA,117,82510,6,0.045
1979,NOAA,117,83000,10,0.045
1979,NOAA,117,83020,42,5.897
1982,NOAA,20,10285,2,1.134
1982,NOAA,20,20322,1,2.041
1982,NOAA,20,21110,5,0.907
1982,NOAA,20,21300,1,0.045
1982,NOAA,20,21313,3,0.045
1982,NOAA,20,21348,1,0.227
1982,NOAA,20,21375,6,4.763
1982,NOAA,20,21388,3,0.045
1982,NOAA,20,21397,1,0.136
1982,NOAA,20,21725,1,0.045
1982,NOAA,20,21735,77,13.608
1982,NOAA,20,21932,11,1.361
1982,NOAA,20,22200,1,0.045
1982,NOAA,20,23055,11,0.227
1982,NOAA,20,24189,3,4.309
1982,NOAA,20,68577,1,0.045
1982,NOAA,20,68580,2,0.045
1982,NOAA,20,68781,14,2.268
1982,NOAA,20,69316,1,0.045
1982,NOAA,20,81360,1,0.227
1982,NOAA,20,98000,1,0.045
1982,NOAA,21,10140,3,0.227
1982,NOAA,21,10210,120,22.68
1982,NOAA,21,10220,33,35.834
1982,NOAA,21,10285,64,23.133
1982,NOAA,21,21110,1,0.045
1982,NOAA,21,21313,1,0.045
1982,NOAA,21,21350,1,0.045
1982,NOAA,21,21388,1,0.045
1982,NOAA,21,21725,3,0.045
1982,NOAA,21,21735,621,95.254
1982,NOAA,21,21740,2,0.045
1982,NOAA,21,21932,1,0.045
1982,NOAA,21,23055,23,3.175
1982,NOAA,21,23807,1,0.045
1982,NOAA,21,23809,2,0.091
1982,NOAA,21,24189,1,0.136
1982,NOAA,21,68580,13,0.045
1982,NOAA,21,68781,2,0.227
1982,NOAA,21,69316,1,0.045
1982,NOAA,21,69322,22,12.247
1982,NOAA,21,69323,1,1.814
1982,NOAA,21,81095,1,0.045
1982,NOAA,22,10210,315,40.823
1982,NOAA,22,10220,15,8.618
1982,NOAA,22,10285,25,9.072
1982,NOAA,22,21300,1,0.045
1982,NOAA,22,21313,2,0.045
1982,NOAA,22,21375,93,34.927
1982,NOAA,22,21388,1,0.091
1982,NOAA,22,21735,464,36.287
1982,NOAA,22,21932,1,0.091
1982,NOAA,22,23055,29,1.814
1982,NOAA,22,24180,2,0.181
1982,NOAA,22,66045,4,0.045
1982,NOAA,22,66611,12,0.136
1982,NOAA,22,68577,1,0.045
1982,NOAA,22,68580,21,0.272
1982,NOAA,22,69010,6,0.227
1982,NOAA,22,69322,8,7.257
1982,NOAA,22,71772,4,0.454
1982,NOAA,22,80020,31,9.525
1982,NOAA,22,80544,1,0.045
1982,NOAA,22,81095,1,0.045
1982,NOAA,22,81742,39,21.319
1982,NOAA,23,10210,160,22.68
1982,NOAA,23,10220,8,4.99
1982,NOAA,23,10285,8,2.722
1982,NOAA,23,20322,1,3.175
1982,NOAA,23,21375,43,17.237
1982,NOAA,23,21388,163,9.752
1982,NOAA,23,21735,678,63.049
1982,NOAA,23,21932,7,0.227
1982,NOAA,23,22200,1,0.045
1982,NOAA,23,23055,7,0.136
1982,NOAA,23,23807,1,0.045
1982,NOAA,23,24180,1,1.361
1982,NOAA,23,43000,26,3.175
1982,NOAA,23,66045,6,0.045
1982,NOAA,23,68577,13,1.134
1982,NOAA,23,68580,286,11.793
1982,NOAA,23,68781,35,8.165
1982,NOAA,23,69322,13,11.793
1982,NOAA,23,71500,12,2.722
1982,NOAA,23,80020,39,16.783
1982,NOAA,23,80200,10,3.175
1982,NOAA,23,81095,12,0.227
1982,NOAA,23,81742,1454,184.839
1982,NOAA,23,82510,1,0.045
1982,NOAA,24,10210,32,4.99
1982,NOAA,24,10220,10,7.031
1982,NOAA,24,10285,22,6.804
1982,NOAA,24,20061,2,0.045
1982,NOAA,24,21313,3,0.045
1982,NOAA,24,21355,5,0.091
1982,NOAA,24,21375,29,11.793
1982,NOAA,24,21388,50,3.402
1982,NOAA,24,21725,1,0.045
1982,NOAA,24,21735,659,81.42
1982,NOAA,24,21932,2,0.454
1982,NOAA,24,22200,14,0.454
1982,NOAA,24,23809,2,0.227
1982,NOAA,24,24100,1,0.272
1982,NOAA,24,24184,4,5.443
1982,NOAA,24,68577,17,0.816
1982,NOAA,24,68580,87,2.132
1982,NOAA,24,68781,75,14.288
1982,NOAA,24,69322,30,17.237
1982,NOAA,25,10210,118,5.897
1982,NOAA,25,10220,2,1.179
1982,NOAA,25,10285,47,5.897
1982,NOAA,25,20040,1,0.045
1982,NOAA,25,20061,1,0.045
1982,NOAA,25,21313,16,0.499
1982,NOAA,25,21375,24,1.588
1982,NOAA,25,21388,15,0.454
1982,NOAA,25,21725,6,0.091
1982,NOAA,25,21735,102,7.257
1982,NOAA,25,23807,1,0.045
1982,NOAA,25,68577,4,0.091
1982,NOAA,25,68580,8,0.045
1982,NOAA,25,68781,70,10.433
1982,NOAA,25,69322,4,1.588
1982,NOAA,25,80544,1,0.045
1982,NOAA,26,10210,64,2.268
1982,NOAA,26,10211,23,1.361
1982,NOAA,26,10220,4,1.134
1982,NOAA,26,10285,36,2.722
1982,NOAA,26,20040,11,0.091
1982,NOAA,26,21110,1,0.045
1982,NOAA,26,21313,27,0.454
1982,NOAA,26,21375,24,4.082
1982,NOAA,26,21388,9,0.136
1982,NOAA,26,21405,1,0.045
1982,NOAA,26,21725,6,0.091
1982,NOAA,26,21735,14,0.454
1982,NOAA,26,68781,34,4.309
1982,NOAA,26,69010,1,0.045
1982,NOAA,26,69322,1,0.318
1982,NOAA,26,71884,1,0.136
1982,NOAA,26,80544,3,0.045
1982,NOAA,26,82510,1,0.045
1982,NOAA,27,10155,1,0.454
1982,NOAA,27,10210,313,24.494
1982,NOAA,27,10211,9,0.907
1982,NOAA,27,10220,16,7.711
1982,NOAA,27,10285,33,5.897
1982,NOAA,27,20001,1,0.045
1982,NOAA,27,20040,19,0.136
1982,NOAA,27,20061,2,0.091
1982,NOAA,27,21313,4,0.091
1982,NOAA,27,21375,34,17.463
1982,NOAA,27,21388,60,4.082
1982,NOAA,27,21725,12,0.181
1982,NOAA,27,21735,214,15.876
1982,NOAA,27,21753,1,0.045
1982,NOAA,27,23055,3,0.091
1982,NOAA,27,23807,1,0.091
1982,NOAA,27,66045,4,0.091
1982,NOAA,27,66548,9,0.045
1982,NOAA,27,66611,13,0.045
1982,NOAA,27,68580,5,0.045
1982,NOAA,27,68781,101,19.051
1982,NOAA,27,69322,1,0.454
1982,NOAA,28,10210,277,18.144
1982,NOAA,28,10220,9,2.722
1982,NOAA,28,10285,23,1.588
1982,NOAA,28,21110,1,0.091
1982,NOAA,28,21313,3,0.045
1982,NOAA,28,21375,17,6.123
1982,NOAA,28,21388,17,1.134
1982,NOAA,28,21725,1,0.045
1982,NOAA,28,21735,949,29.484
1982,NOAA,28,21932,1,0.227
1982,NOAA,28,23807,3,0.091
1982,NOAA,28,68781,33,4.536
1982,NOAA,28,81095,1,0.045
1982,NOAA,29,10155,1,0.136
1982,NOAA,29,10210,222,21.319
1982,NOAA,29,10211,1,0.045
1982,NOAA,29,10220,7,2.268
1982,NOAA,29,20040,58,0.907
1982,NOAA,29,21110,1,0.045
1982,NOAA,29,21300,18,0.953
1982,NOAA,29,21375,19,6.804
1982,NOAA,29,21388,55,1.134
1982,NOAA,29,21725,2,0.045
1982,NOAA,29,21735,54,4.082
1982,NOAA,29,21753,19,0.045
1982,NOAA,29,21932,4,0.363
1982,NOAA,29,23055,5,0.091
1982,NOAA,29,23807,1,0.045
1982,NOAA,29,24189,1,1.134
1982,NOAA,29,66045,2,0.045
1982,NOAA,29,68580,1,0.045
1982,NOAA,29,68781,28,4.309
1982,NOAA,29,69322,5,0.454
1982,NOAA,29,80020,23,24.948
1982,NOAA,29,80595,1,0.091
1982,NOAA,30,10210,410,11.34
1982,NOAA,30,10220,2,1.361
1982,NOAA,30,10285,21,1.225
1982,NOAA,30,20006,11,0.091
1982,NOAA,30,20040,2,0.045
1982,NOAA,30,20061,1,0.045
1982,NOAA,30,21313,20,1.361
1982,NOAA,30,21375,12,1.814
1982,NOAA,30,21388,13,0.454
1982,NOAA,30,21405,1,0.045
1982,NOAA,30,21725,3,0.045
1982,NOAA,30,21735,63,3.175
1982,NOAA,30,21932,4,0.091
1982,NOAA,30,23055,5,0.045
1982,NOAA,30,23807,8,0.091
1982,NOAA,30,68781,44,4.082
1982,NOAA,30,69322,6,2.268
1982,NOAA,30,71500,680,78.925
1982,NOAA,30,71753,6,0.227
1982,NOAA,30,71772,25,2.268
1982,NOAA,30,81742,4122,207.745
1982,NOAA,30,82510,651,25.401
1982,NOAA,30,98310,3,0.454
1982,NOAA,31,10210,70,4.309
1982,NOAA,31,10211,2,0.091
1982,NOAA,31,10285,4,2.495
1982,NOAA,31,20040,7,0.045
1982,NOAA,31,21313,35,0.907
1982,NOAA,31,21355,3,0.045
1982,NOAA,31,21375,7,0.68
1982,NOAA,31,21388,10,0.454
1982,NOAA,31,21725,1,0.091
1982,NOAA,31,21735,38,2.948
1982,NOAA,31,21932,2,0.091
1982,NOAA,31,23055,2,0.045
1982,NOAA,31,23807,6,0.045
1982,NOAA,31,24180,1,0.045
1982,NOAA,31,43000,1,0.045
1982,NOAA,31,66601,1,0.045
1982,NOAA,31,66611,4,0.045
1982,NOAA,31,68781,43,15.876
1982,NOAA,31,69322,3,1.814
1982,NOAA,31,71753,2,0.454
1982,NOAA,31,71772,4,0.454
1982,NOAA,31,71884,20,2.722
1982,NOAA,31,75111,1,0.045
1982,NOAA,31,80020,8,9.299
1982,NOAA,31,81095,1,0.045
1982,NOAA,31,82510,122,4.536
1982,NOAA,31,98310,1,0.091
1982,NOAA,32,10210,63,6.35
1982,NOAA,32,10220,2,1.814
1982,NOAA,32,10285,14,2.041
1982,NOAA,32,20040,8,0.091
1982,NOAA,32,21375,5,1.134
1982,NOAA,32,21388,33,2.722
1982,NOAA,32,21394,5,0.091
1982,NOAA,32,21405,1,0.045
1982,NOAA,32,21725,6,0.091
1982,NOAA,32,21735,84,9.299
1982,NOAA,32,21932,1,0.227
1982,NOAA,32,23055,1,0.045
1982,NOAA,32,24100,1,0.091
1982,NOAA,32,24189,2,1.588
1982,NOAA,32,43000,12,0.68
1982,NOAA,32,66045,1,0.045
1982,NOAA,32,66050,2,0.045
1982,NOAA,32,66601,10,0.227
1982,NOAA,32,66611,28,0.227
1982,NOAA,32,68580,12,0.68
1982,NOAA,32,68781,65,13.381
1982,NOAA,32,69316,1,0.045
1982,NOAA,32,69322,7,4.309
1982,NOAA,32,80020,25,33.566
1982,NOAA,32,85210,3,0.136
1982,NOAA,33,10210,26,1.588
1982,NOAA,33,10220,5,1.814
1982,NOAA,33,10285,11,1.588
1982,NOAA,33,21313,5,0.091
1982,NOAA,33,21375,16,4.536
1982,NOAA,33,21388,2,0.091
1982,NOAA,33,21405,1,0.045
1982,NOAA,33,21725,4,0.318
1982,NOAA,33,21735,1,0.045
1982,NOAA,33,43000,19,1.814
1982,NOAA,33,66045,1,0.045
1982,NOAA,33,66050,2,0.045
1982,NOAA,33,68580,1,0.045
1982,NOAA,33,68781,4,0.091
1982,NOAA,33,69322,1,0.136
1982,NOAA,33,80020,3,2.722
1982,NOAA,33,82510,270,14.742
1982,NOAA,33,98000,9,4.536
1982,NOAA,34,10210,35,3.175
1982,NOAA,34,10285,23,3.629
1982,NOAA,34,20040,5,0.227
1982,NOAA,34,21313,3,0.091
1982,NOAA,34,21375,30,5.443
1982,NOAA,34,21388,11,0.68
1982,NOAA,34,21394,1,0.045
1982,NOAA,34,21725,7,0.091
1982,NOAA,34,21735,35,1.588
1982,NOAA,34,23807,1,0.045
1982,NOAA,34,24180,1,0.045
1982,NOAA,34,41221,1,0.045
1982,NOAA,34,66601,31,0.907
1982,NOAA,34,66611,7,0.227
1982,NOAA,34,68781,38,7.711
1982,NOAA,34,69316,1,0.045
1982,NOAA,34,69322,4,0.59
1982,NOAA,34,71753,1,0.045
1982,NOAA,34,71835,1,0.045
1982,NOAA,34,72752,1,0.045
1982,NOAA,34,80020,6,4.99
1982,NOAA,34,82510,129,6.804
1982,NOAA,35,10001,1,0.181
1982,NOAA,35,10155,4,0.907
1982,NOAA,35,10210,175,14.061
1982,NOAA,35,10220,36,10.659
1982,NOAA,35,10285,36,3.175
1982,NOAA,35,20061,3,0.045
1982,NOAA,35,21313,29,1.361
1982,NOAA,35,21375,32,8.391
1982,NOAA,35,21388,9,1.134
1982,NOAA,35,21735,184,8.391
1982,NOAA,35,23055,3,0.045
1982,NOAA,35,23807,2,0.045
1982,NOAA,35,66548,5,0.045
1982,NOAA,35,66601,2,0.045
1982,NOAA,35,68781,77,11.113
1982,NOAA,35,80595,1,0.045
1982,NOAA,36,10155,8,0.318
1982,NOAA,36,10210,250,15.422
1982,NOAA,36,10220,15,7.484
1982,NOAA,36,10285,68,3.175
1982,NOAA,36,20001,2,0.045
1982,NOAA,36,20040,6,0.045
1982,NOAA,36,20061,27,0.318
1982,NOAA,36,21300,2,0.363
1982,NOAA,36,21313,26,0.68
1982,NOAA,36,21375,70,14.515
1982,NOAA,36,21388,3,0.091
1982,NOAA,36,21735,24,1.814
1982,NOAA,36,21932,1,0.091
1982,NOAA,36,22200,1,0.045
1982,NOAA,36,23807,2,0.045
1982,NOAA,36,23809,1,0.091
1982,NOAA,36,68781,36,5.67
1982,NOAA,36,69322,2,0.454
1982,NOAA,36,81095,1,0.045
1982,NOAA,37,10155,2,0.454
1982,NOAA,37,10210,46,3.629
1982,NOAA,37,10220,5,1.134
1982,NOAA,37,10285,38,3.856
1982,NOAA,37,20040,7,0.181
1982,NOAA,37,21313,23,0.907
1982,NOAA,37,21375,17,4.99
1982,NOAA,37,21388,9,1.043
1982,NOAA,37,21725,26,0.454
1982,NOAA,37,21735,13,1.225
1982,NOAA,37,23804,1,0.045
1982,NOAA,37,23807,1,0.045
1982,NOAA,37,66601,5,0.045
1982,NOAA,37,68781,19,2.722
1982,NOAA,37,69322,1,0.907
1982,NOAA,37,80110,1,0.045
1982,NOAA,37,80595,1,0.045
1982,NOAA,38,10220,1,0.227
1982,NOAA,38,10285,8,0.907
1982,NOAA,38,20040,10,0.181
1982,NOAA,38,21313,14,0.318
1982,NOAA,38,21375,16,4.309
1982,NOAA,38,21388,7,0.454
1982,NOAA,38,21405,2,0.045
1982,NOAA,38,21725,14,0.408
1982,NOAA,38,21735,5,0.771
1982,NOAA,38,23804,1,0.045
1982,NOAA,38,23807,4,0.091
1982,NOAA,38,23809,1,0.045
1982,NOAA,38,24100,2,0.363
1982,NOAA,38,68580,6,0.227
1982,NOAA,38,68781,44,7.031
1982,NOAA,38,69322,1,0.907
1982,NOAA,38,80110,4,0.045
1982,NOAA,38,80544,1,0.045
1982,NOAA,39,10210,47,2.495
1982,NOAA,39,10220,1,0.227
1982,NOAA,39,10285,14,1.361
1982,NOAA,39,20040,25,0.499
1982,NOAA,39,21313,73,2.495
1982,NOAA,39,21375,75,9.299
1982,NOAA,39,21388,9,0.499
1982,NOAA,39,21725,42,0.68
1982,NOAA,39,21735,4,0.227
1982,NOAA,39,21753,1,0.045
1982,NOAA,39,23055,1,0.045
1982,NOAA,39,24189,1,0.68
1982,NOAA,39,80020,1,0.907
1982,NOAA,39,80200,1,0.227
1982,NOAA,39,83000,1,0.045
1982,NOAA,40,10210,118,5.897
1982,NOAA,40,10220,3,1.361
1982,NOAA,40,10285,34,5.443
1982,NOAA,40,20040,3,0.045
1982,NOAA,40,20061,3,0.045
1982,NOAA,40,21313,31,1.361
1982,NOAA,40,21355,1,0.045
1982,NOAA,40,21375,56,9.072
1982,NOAA,40,21388,11,1.588
1982,NOAA,40,21405,1,0.045
1982,NOAA,40,21725,2,0.045
1982,NOAA,40,21735,4,0.454
1982,NOAA,40,21753,1,0.045
1982,NOAA,40,21932,1,0.227
1982,NOAA,40,23055,2,0.045
1982,NOAA,40,23807,4,0.045
1982,NOAA,40,66045,2,0.045
1982,NOAA,40,66050,1,0.045
1982,NOAA,40,68781,54,15.876
1982,NOAA,40,69316,1,0.045
1982,NOAA,40,69322,2,1.361
1982,NOAA,40,71753,3,0.454
1982,NOAA,40,71772,5,0.454
1982,NOAA,40,71884,40,6.804
1982,NOAA,40,75111,12,0.907
1982,NOAA,40,80020,5,7.257
1982,NOAA,40,80595,2,0.227
1982,NOAA,40,81095,1,0.045
1982,NOAA,40,98310,1,0.091
1982,NOAA,42,10210,47,4.082
1982,NOAA,42,10220,11,3.629
1982,NOAA,42,10285,88,12.247
1982,NOAA,42,20040,3,0.045
1982,NOAA,42,21313,3,0.045
1982,NOAA,42,21375,38,8.165
1982,NOAA,42,21388,11,0.454
1982,NOAA,42,21394,2,0.091
1982,NOAA,42,21405,2,0.045
1982,NOAA,42,21725,29,0.181
1982,NOAA,42,21735,7,0.454
1982,NOAA,42,21753,4,0.045
1982,NOAA,42,23807,3,0.045
1982,NOAA,42,23841,1,0.045
1982,NOAA,42,24180,2,0.227
1982,NOAA,42,66050,1,0.045
1982,NOAA,42,66548,5,0.045
1982,NOAA,42,66601,1,0.045
1982,NOAA,42,66611,20,0.091
1982,NOAA,42,68577,1,0.045
1982,NOAA,42,68580,8,0.091
1982,NOAA,42,68781,64,16.329
1982,NOAA,42,69322,1,0.045
1982,NOAA,42,71772,2,0.454
1982,NOAA,42,71870,8,1.134
1982,NOAA,42,71884,4,0.68
1982,NOAA,42,75111,2,0.454
1982,NOAA,42,80020,5,8.165
1982,NOAA,42,80544,1,0.045
1982,NOAA,42,82510,67,4.536
1982,NOAA,43,10210,80,5.443
1982,NOAA,43,10220,5,1.361
1982,NOAA,43,10285,3,0.227
1982,NOAA,43,20040,2,0.045
1982,NOAA,43,21313,54,1.588
1982,NOAA,43,21375,34,6.35
1982,NOAA,43,21388,106,6.35
1982,NOAA,43,21394,2,0.091
1982,NOAA,43,21405,3,0.045
1982,NOAA,43,21725,1,0.045
1982,NOAA,43,21735,17,1.134
1982,NOAA,43,21932,1,0.045
1982,NOAA,43,22200,1,0.136
1982,NOAA,43,23804,1,0.045
1982,NOAA,43,23807,1,0.045
1982,NOAA,43,24100,1,0.227
1982,NOAA,43,41221,1,0.227
1982,NOAA,43,62000,1,0.045
1982,NOAA,43,66548,102,0.68
1982,NOAA,43,66601,20,0.68
1982,NOAA,43,66611,96,1.089
1982,NOAA,43,68781,110,29.484
1982,NOAA,43,69322,10,3.629
1982,NOAA,43,71755,9,1.361
1982,NOAA,43,71772,44,5.897
1982,NOAA,43,71884,222,29.484
1982,NOAA,43,80020,17,22.68
1982,NOAA,44,10155,5,0.68
1982,NOAA,44,10210,55,3.629
1982,NOAA,44,10220,5,3.175
1982,NOAA,44,10285,38,6.35
1982,NOAA,44,20040,1,0.045
1982,NOAA,44,20061,1,0.045
1982,NOAA,44,21110,1,0.045
1982,NOAA,44,21300,1,0.045
1982,NOAA,44,21313,4,0.045
1982,NOAA,44,21375,43,5.942
1982,NOAA,44,21376,8,4.536
1982,NOAA,44,21388,25,2.268
1982,NOAA,44,21405,2,0.045
1982,NOAA,44,21735,68,2.041
1982,NOAA,44,23055,1,0.045
1982,NOAA,44,23809,2,0.136
1982,NOAA,44,66548,950,6.804
1982,NOAA,44,66601,3,0.091
1982,NOAA,44,66611,26,0.091
1982,NOAA,44,68781,12,2.041
1982,NOAA,44,71772,1,0.091
1982,NOAA,44,71884,35,4.536
1982,NOAA,44,75284,2,0.045
1982,NOAA,44,80020,1,1.361
1982,NOAA,44,80200,1,0.454
1982,NOAA,44,82510,6,0.045
1982,NOAA,45,10210,239,12.701
1982,NOAA,45,10220,4,1.361
1982,NOAA,45,10285,35,2.948
1982,NOAA,45,20040,1,0.045
1982,NOAA,45,21313,43,1.361
1982,NOAA,45,21375,45,4.536
1982,NOAA,45,21376,2,0.454
1982,NOAA,45,21388,17,0.68
1982,NOAA,45,21405,2,0.045
1982,NOAA,45,21725,1,0.045
1982,NOAA,45,21735,10,0.181
1982,NOAA,45,21932,5,0.454
1982,NOAA,45,22200,3,0.091
1982,NOAA,45,23055,1,0.045
1982,NOAA,45,23807,1,0.045
1982,NOAA,45,24189,1,0.091
1982,NOAA,45,68781,21,4.309
1982,NOAA,45,69322,1,0.227
1982,NOAA,45,80020,6,6.577
1982,NOAA,45,98310,2,0.136
1982,NOAA,46,10210,63,4.082
1982,NOAA,46,10220,5,3.856
1982,NOAA,46,10285,18,2.722
1982,NOAA,46,20040,1,0.045
1982,NOAA,46,21313,13,0.227
1982,NOAA,46,21375,17,7.62
1982,NOAA,46,21388,49,3.402
1982,NOAA,46,21405,2,0.045
1982,NOAA,46,21725,2,0.045
1982,NOAA,46,21735,34,3.175
1982,NOAA,46,21932,2,0.363
1982,NOAA,46,22200,6,0.181
1982,NOAA,46,23807,1,0.045
1982,NOAA,46,24100,1,0.091
1982,NOAA,46,68577,1,0.045
1982,NOAA,46,68580,5,0.045
1982,NOAA,46,68781,62,14.061
1982,NOAA,46,69316,1,0.045
1982,NOAA,46,69322,9,6.123
1982,NOAA,46,71870,1,0.045
1982,NOAA,46,83020,1,0.091
1982,NOAA,47,10210,162,11.793
1982,NOAA,47,10211,1,0.045
1982,NOAA,47,10220,6,4.536
1982,NOAA,47,10285,15,2.041
1982,NOAA,47,20006,6,0.045
1982,NOAA,47,20040,36,0.68
1982,NOAA,47,20061,1,0.045
1982,NOAA,47,21313,129,2.812
1982,NOAA,47,21375,50,9.979
1982,NOAA,47,21388,23,1.361
1982,NOAA,47,21405,3,0.045
1982,NOAA,47,21725,15,0.045
1982,NOAA,47,21735,82,6.804
1982,NOAA,47,22200,8,0.091
1982,NOAA,47,24100,1,0.091
1982,NOAA,47,24189,1,0.045
1982,NOAA,47,66548,6,0.045
1982,NOAA,47,66601,3,0.091
1982,NOAA,47,68580,1,0.045
1982,NOAA,47,68781,19,3.856
1982,NOAA,47,69322,6,4.082
1982,NOAA,47,80110,1,0.045
1982,NOAA,48,10210,176,7.257
1982,NOAA,48,10220,3,2.495
1982,NOAA,48,10285,51,6.895
1982,NOAA,48,20040,17,0.363
1982,NOAA,48,21313,85,1.814
1982,NOAA,48,21375,17,6.804
1982,NOAA,48,21388,21,1.588
1982,NOAA,48,21405,1,0.045
1982,NOAA,48,21725,7,0.091
1982,NOAA,48,21735,641,30.391
1982,NOAA,48,21932,5,0.272
1982,NOAA,48,22200,4,0.045
1982,NOAA,48,23055,112,2.495
1982,NOAA,48,23807,9,0.181
1982,NOAA,48,68577,2,0.045
1982,NOAA,48,68580,46,1.588
1982,NOAA,48,68781,53,10.886
1982,NOAA,48,69322,85,20.185
1982,NOAA,48,80020,24,12.474
1982,NOAA,48,80110,3,0.045
1982,NOAA,48,80544,2,0.045
1982,NOAA,48,80595,1,0.045
1982,NOAA,49,10210,71,4.082
1982,NOAA,49,10220,12,8.391
1982,NOAA,49,10285,22,3.402
1982,NOAA,49,20040,6,0.045
1982,NOAA,49,20202,1,0.045
1982,NOAA,49,21375,11,3.175
1982,NOAA,49,21388,7,0.045
1982,NOAA,49,21405,1,0.045
1982,NOAA,49,21725,6,0.045
1982,NOAA,49,21735,149,10.206
1982,NOAA,49,22200,2,0.045
1982,NOAA,49,23807,4,0.045
1982,NOAA,49,43000,1,0.045
1982,NOAA,49,69322,2,2.132
1982,NOAA,49,80020,5,2.041
1982,NOAA,49,82510,1,0.045
1982,NOAA,49,98310,2,0.181
1982,NOAA,50,10210,49,5.897
1982,NOAA,50,10211,1,0.045
1982,NOAA,50,10220,1,0.227
1982,NOAA,50,10285,47,7.257
1982,NOAA,50,20040,1,0.045
1982,NOAA,50,21313,17,0.091
1982,NOAA,50,21375,38,9.163
1982,NOAA,50,21388,8,0.136
1982,NOAA,50,21405,1,0.045
1982,NOAA,50,21725,1,0.045
1982,NOAA,50,21735,72,5.897
1982,NOAA,50,22200,15,0.318
1982,NOAA,50,23055,35,1.406
1982,NOAA,50,23807,2,0.045
1982,NOAA,50,66548,30,0.227
1982,NOAA,50,66611,64,0.68
1982,NOAA,50,68577,1,0.045
1982,NOAA,50,68580,4,0.045
1982,NOAA,50,68781,37,5.897
1982,NOAA,50,69322,8,6.577
1982,NOAA,50,71753,1,0.136
1982,NOAA,50,74000,1,0.045
1982,NOAA,50,80200,51,15.422
1982,NOAA,50,83020,3,0.045
1982,NOAA,51,10210,333,28.123
1982,NOAA,51,10211,1,0.045
1982,NOAA,51,10220,16,11.34
1982,NOAA,51,10285,44,9.072
1982,NOAA,51,20040,1,0.045
1982,NOAA,51,20322,1,0.227
1982,NOAA,51,21313,4,0.045
1982,NOAA,51,21375,47,19.051
1982,NOAA,51,21388,1,0.045
1982,NOAA,51,21735,306,22.226
1982,NOAA,51,22200,5,0.045
1982,NOAA,51,23055,31,1.588
1982,NOAA,51,23807,2,0.045
1982,NOAA,51,23809,2,0.045
1982,NOAA,51,24180,2,0.454
1982,NOAA,51,41221,1,0.045
1982,NOAA,51,66548,34,0.454
1982,NOAA,51,66611,52,0.68
1982,NOAA,51,68580,62,2.359
1982,NOAA,51,68781,3,0.68
1982,NOAA,51,69322,14,5.897
1982,NOAA,51,80020,11,10.433
1982,NOAA,51,98310,2,0.454
1982,NOAA,52,10210,141,14.515
1982,NOAA,52,10220,15,22.226
1982,NOAA,52,10285,65,11.793
1982,NOAA,52,20040,2,0.045
1982,NOAA,52,21313,57,1.588
1982,NOAA,52,21355,1,0.045
1982,NOAA,52,21375,71,30.164
1982,NOAA,52,21388,7,0.227
1982,NOAA,52,21394,2,0.091
1982,NOAA,52,21405,1,0.045
1982,NOAA,52,21725,80,1.361
1982,NOAA,52,21735,494,31.751
1982,NOAA,52,22200,38,0.907
1982,NOAA,52,23055,39,1.588
1982,NOAA,52,23807,3,0.045
1982,NOAA,52,23809,2,0.136
1982,NOAA,52,24180,1,0.091
1982,NOAA,52,68580,66,1.814
1982,NOAA,52,69322,15,5.67
1982,NOAA,52,98310,2,0.454
1982,NOAA,53,10210,73,13.154
1982,NOAA,53,10220,2,2.722
1982,NOAA,53,10285,38,10.886
1982,NOAA,53,20040,4,0.091
1982,NOAA,53,21313,58,1.588
1982,NOAA,53,21355,3,0.045
1982,NOAA,53,21375,55,19.051
1982,NOAA,53,21388,7,0.136
1982,NOAA,53,21405,1,0.045
1982,NOAA,53,21725,12,0.091
1982,NOAA,53,21735,318,28.576
1982,NOAA,53,22200,19,0.68
1982,NOAA,53,23055,83,3.175
1982,NOAA,53,23807,1,0.091
