HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,Month,Day,Year,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,WEIGHT,SAMPLING_FACTOR
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,72.5,2,0,0,0,,,,,,,268.9772771,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,82.4,2,0,0,0,,,,,,,401.4173878,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,72.9,2,0,0,0,,,,,,,273.6465087,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,78.1,2,0,0,0,,,,,,,339.4605577,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,66.1,2,0,0,0,,,,,,,201.4513766,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,55.4,2,0,0,0,,,,,,,115.9530009,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,73.9,2,0,0,0,,,,,,,285.5602451,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,76.4,2,0,0,0,,,,,,,316.8789079,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,87.3,2,0,0,0,,,,,,,480.9138811,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.4,2,0,0,0,,,,,,,304.0850917,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,81.9,2,0,0,0,,,,,,,393.8474367,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,74.2,2,0,0,0,,,,,,,289.2019927,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.4,2,0,0,0,,,,,,,304.0850917,234,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,67.7,2,0,0,0,,,,,,,217.1005746,198,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,75.8,2,0,0,0,,,,,,,309.1595973,272,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,77.8,2,0,0,0,,,,,,,335.3985181,248,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,64.9,2,0,0,0,,,,,,,190.2312387,162,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,69.6,2,0,0,0,,,,,,,236.7340837,216,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,74.6,2,0,0,0,,,,,,,294.10663,248,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,79.2,2,0,0,0,,,,,,,354.6410362,272,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,92.9,2,0,0,1,,,,,,,584.1531511,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,96.1,2,2,1,5,,,,,,,694.302063,466,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,96.4,2,2,1,5,,,,,,,700.0956504,492,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,85,2,2,1,5,,,,,,,500.5352974,498,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,81.4,2,2,1,5,,,,,,,445.99202,330,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,83.6,2,2,1,5,,,,,,,478.8563386,336,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,94.9,2,2,1,5,,,,,,,671.4276343,424,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,86.5,2,2,1,5,,,,,,,524.4322284,342,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,90.6,2,2,1,5,,,,,,,593.3483431,386,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,101,2,2,1,5,,,,,,,792.7391892,578,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,2,87.8,2,0,0,0,,,,,,,489.5820597,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,101.1,2,,,,,,,,,,799.6464485,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,99.6,3,,,,,,,,,,762.9657572,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,84.3,2,,,,,,,,,,451.8275252,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,101,2,,,,,,,,,,797.1644531,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,77.6,2,,,,,,,,,,348.3308395,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,99.6,2,,,,,,,,,,762.9657572,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,84.7,2,,,,,,,,,,458.596516,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,81.2,2,,,,,,,,,,401.6597612,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,104.8,2,,,,,,,,,,895.230017,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,75.9,2,,,,,,,,,,324.9170227,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,80.2,2,,,,,,,,,,386.324927,,1
-20660,94,202102,35,3,0,8022021,8,2,2021,914,0.552,3.072,15.741,Y,2.431,64.33223,-166.02068,CC-04,21,23,9.3,9.3,137,44,15,1,0.014098456,69322,1,74,2,,,,,,,,,,300.0448668,,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,101.2,3,,,,,,,,,,802.1337065,720,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,107.4,2,,,,,,,,,,966.869475,876,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,118.2,2,,,,,,,,,,1306.43797,1084,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,103.9,2,,,,,,,,,,871.3006351,780,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,105.9,2,,,,,,,,,,925.0805972,780,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,105.3,3,,,,,,,,,,908.7157411,,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,84.8,2,,,,,,,,,,460.2994991,396,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,101.7,2,,,,,,,,,,814.649142,692,1
-20661,94,202102,36,3,0,8022021,8,2,2021,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,106.7,2,,,,,,,,,,947.2113524,,1
-20794,94,202102,46,3,0,8142021,8,14,2021,743,0.532,2.934,14.426,Y,2.992,61.99935,-166.72792,V-03,20,23,11,10.2,91,44,15,1,0.012340253,69322,,,,,,,,,,,,,,,
-20795,94,202102,47,3,0,8142021,8,14,2021,1036,0.548,2.993,14.882,Y,2.779,61.99786,-167.39539,V-02,23,26,8.9,8.9,137,44,15,1,0.012986319,69322,,,,,,,,,,,,,,,
-20656,162,202102,41,3,0,8012021,8,1,2021,718,0.516,2.797,14.269,Y,3.118,64.33309,-167.57719,CC-02,28,31,7.4,6.3,137,44,15,1,0.011636009,69322,,,,,,,,,,,,,,,
-20657,162,202102,42,3,0,8012021,8,1,2021,941,0.516,2.818,14.537,Y,3.211,64.65767,-167.6053,DD-02,28,31,7.6,7.4,137,44,15,1,0.011943561,69322,,,,,,,,,,,,,,,
-20658,162,202102,43,3,0,8012021,8,1,2021,1210,0.518,2.779,14.565,Y,2.769,64.97862,-167.61441,EE-02,31,34,9.3,9.3,137,44,15,1,0.011800953,69322,2,83.9,2,2,1,5,,,,,,,483.4513872,414,1
-20658,162,202102,43,3,0,8012021,8,1,2021,1210,0.518,2.779,14.565,Y,2.769,64.97862,-167.61441,EE-02,31,34,9.3,9.3,137,44,15,1,0.011800953,69322,2,68.8,2,0,0,0,,,,,,,228.3263026,230,1
-20659,162,202102,44,3,0,8012021,8,1,2021,1447,0.504,2.765,14.736,Y,2.836,65.26528,-167.88624,FF-02,31,34,9.5,8.4,137,44,15,1,0.011879353,69322,,,,,,,,,,,,,,,
-21014,162,202102,45,3,0,8052021,8,5,2021,728,0.521,2.835,15.074,Y,2.906,64.67405,-166.85066,DD-03,23,26,10,10.1,137,44,15,1,0.012459471,69322,,,,,,,,,,,,,,,
-21015,162,202102,46,3,0,8052021,8,5,2021,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,89.7,2,,,,,18.4,,,,,549.1340104,,1
-21015,162,202102,46,3,0,8052021,8,5,2021,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,52.3,2,,,,,14.6,,,,,100.853931,103,1
-21015,162,202102,46,3,0,8052021,8,5,2021,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,106.4,2,,,,,35.7,,,,,938.87051,882,1
-21015,162,202102,46,3,0,8052021,8,5,2021,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,2,48.3,2,0,0,0,,,,,,,75.50447539,,1
-21016,162,202102,47,3,0,8052021,8,5,2021,1241,0.516,2.812,15.171,Y,3.067,64.00184,-166.82331,BB-03,30,33,6.8,3.2,137,44,15,1,0.012437914,69322,1,93.3,3,,,,,28.3,,,,,621.3856643,,1
-21017,162,202102,48,3,0,8052021,8,5,2021,1507,0.525,2.869,15.254,Y,2.97,63.68053,-166.77645,AA-03,27,30,5.6,4.6,137,44,15,1,0.012759461,69322,1,96.1,3,,,,,,,,,,681.8697693,,1
-21017,162,202102,48,3,0,8052021,8,5,2021,1507,0.525,2.869,15.254,Y,2.97,63.68053,-166.77645,AA-03,27,30,5.6,4.6,137,44,15,1,0.012759461,69322,1,92.4,2,,,,,29.1,,,,,602.7500321,,1
-21018,162,202102,49,3,0,8052021,8,5,2021,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,91.9,3,,,,,,,,,,592.5633881,,1
-21018,162,202102,49,3,0,8052021,8,5,2021,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,89.3,3,,,,,24.8,,,,,541.4783077,,1
-21018,162,202102,49,3,0,8052021,8,5,2021,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,95,3,,,,,30.3,,,,,657.6509473,715,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,82.2,2,2,1,5,,,,,,,457.7738845,,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,83.2,2,2,1,5,,,,,,,472.7722036,,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,78.4,2,2,1,5,,,,,,,403.5039666,,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,84.9,2,2,1,5,,,,,,,498.9668766,,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,78.4,2,2,1,5,,,,,,,403.5039666,,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,87.1,2,2,1,5,,,,,,,534.1866864,483,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,89.1,2,2,1,5,,,,,,,567.5176423,547,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,94.6,2,2,1,5,,,,,,,665.7836942,606,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,88.3,2,2,1,5,,,,,,,554.0339089,515,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,84.6,2,2,1,5,,,,,,,494.2800537,411,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,87.3,2,2,1,5,,,,,,,537.4631684,536,1
-20662,162,202102,50,3,0,8062021,8,6,2021,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,81,2,2,1,5,,,,,,,440.1729217,,1
-20663,162,202102,51,3,0,8062021,8,6,2021,950,0.516,2.814,13.896,Y,3.17,63.99324,-165.3112,BB-05,15,18,10.8,10.8,91,44,15,1,0.011400711,69322,2,92.4,1,2,1,5,,,,,,,625.2995031,,1
-20663,162,202102,51,3,0,8062021,8,6,2021,950,0.516,2.814,13.896,Y,3.17,63.99324,-165.3112,BB-05,15,18,10.8,10.8,91,44,15,1,0.011400711,69322,2,86.4,1,2,1,5,,,,,,,522.817396,,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,94.8,2,2,1,5,,,,,,,669.5430125,,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,84.1,2,2,1,5,,,,,,,486.5300022,440,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,86.9,2,2,1,5,,,,,,,530.9227152,486,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,80.1,2,2,1,5,,,,,,,427.2540431,397,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,81.8,2,2,1,5,,,,,,,451.8589555,416,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,95.8,2,2,1,5,,,,,,,688.5385303,651,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,88.1,2,2,1,5,,,,,,,550.6945864,482,1
-20664,162,202102,52,3,0,8062021,8,6,2021,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,90,2,2,1,5,,,,,,,582.9298165,,1
-20665,162,202102,53,3,0,8062021,8,6,2021,1514,0.523,2.927,13.339,Y,5.357,64.33082,-164.56584,CC-06,13,18,13.4,8.5,91,44,15,1,0.011383191,69322,2,90.9,2,2,1,5,,,,,,,598.600921,,1
-20665,162,202102,53,3,0,8062021,8,6,2021,1514,0.523,2.927,13.339,Y,5.357,64.33082,-164.56584,CC-06,13,18,13.4,8.5,91,44,15,1,0.011383191,69322,2,85.1,2,2,1,5,,,,,,,502.1067954,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,88.8,2,2,1,5,,,,,,,562.4374925,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,82.2,2,2,1,5,,,,,,,457.7738845,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,90.7,2,2,1,5,,,,,,,595.0959884,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,84.7,2,2,1,5,,,,,,,495.8392572,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,73.6,2,2,1,5,,,,,,,340.953657,,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,81.1,2,2,1,5,,,,,,,441.6232201,422,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,92.7,2,2,1,5,,,,,,,630.7268024,615,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,79.2,2,2,1,5,,,,,,,414.5747566,357,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83.4,2,2,1,5,,,,,,,475.808194,461,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,88.4,2,2,1,5,,,,,,,555.7083034,461,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83,2,2,1,5,,,,,,,469.748348,421,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,77.2,2,2,1,5,,,,,,,387.2473004,354,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,74.3,2,2,1,5,,,,,,,349.6677587,301,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,89.4,2,2,1,5,,,,,,,572.6263702,548,1
-20666,162,202102,54,3,0,8072021,8,7,2021,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83.3,2,2,1,5,,,,,,,474.2886807,398,1
-20667,162,202102,55,3,0,8072021,8,7,2021,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,85,3,,,,,27.2,,,,,463.7183883,525,1
-20667,162,202102,55,3,0,8072021,8,7,2021,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,90.1,3,,,,,28.3,,,,,556.8631666,573,1
-20667,162,202102,55,3,0,8072021,8,7,2021,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,33.4,2,,,,,10,,,,,24.65480828,29,1
-20667,162,202102,55,3,0,8072021,8,7,2021,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,105.1,3,,,,,33.6,,,,,903.3049549,903,1
