# NMFS_1976_1991_Catch.csv,,,,
# Derived from NOAA Kodiak ,,,,
"# Expaned whole weight and count by year, Haul, and Species code ",,,,
#,,,,
#,,,,
#,,,,
Year,Haul,Spcode,Total_n,Weight_kg
1985,256,80594,70,0.499
1985,256,81742,456,203.255
1985,256,82510,439,13.109
1985,256,98000,4,0.816
1985,256,99993,,0.816
1985,256,99994,,1.769
1985,257,10210,381,15.83
1985,257,10220,5,3.175
1985,257,10285,35,5.806
1985,257,20040,49,1.179
1985,257,20061,5,0.318
1985,257,21110,23,3.175
1985,257,21314,81,2.948
1985,257,21355,2,0.091
1985,257,21368,37,3.175
1985,257,21371,44,12.882
1985,257,21388,146,8.437
1985,257,21405,5,0.091
1985,257,21725,937,15.83
1985,257,21735,1321,79.605
1985,257,21740,7,0.091
1985,257,21932,14,0.408
1985,257,22200,16,1.043
1985,257,23055,91,3.175
1985,257,23804,7,0.091
1985,257,23807,112,2.54
1985,257,23809,5,0.227
1985,257,24185,14,0.635
1985,257,24189,12,0.408
1985,257,41201,114,1.905
1985,257,43000,83,5.987
1985,257,65000,30,2.223
1985,257,66000,,6.849
1985,257,66045,,0.318
1985,257,66050,,0.499
1985,257,66203,,0.045
1985,257,66530,,0.091
1985,257,66548,,0.045
1985,257,66601,,0.499
1985,257,66611,,1.542
1985,257,68560,22,1.134
1985,257,68580,61,2.495
1985,257,68781,56,12.655
1985,257,69061,60,1.905
1985,257,69086,202,20.366
1985,257,69090,12,2.722
1985,257,69120,525,18.144
1985,257,69316,12,0.227
1985,257,69322,4,2.722
1985,257,71001,,0.318
1985,257,71772,12,2.948
1985,257,71884,30,2.223
1985,257,72406,7,0.318
1985,257,75285,49,2.404
1985,257,80020,35,40.597
1985,257,80200,374,178.761
1985,257,80546,2,0.091
1985,257,80594,7,0.091
1985,257,81095,14,0.862
1985,257,81742,5468,284.221
1985,257,82510,1653,61.689
1985,257,83020,60,4.218
1985,257,85210,2,0.544
1985,257,95000,,0.318
1985,257,98001,7,0.318
1985,257,98310,12,0.544
1985,257,99993,,2.722
1985,257,99994,,22.997
1985,258,10210,152,7.484
1985,258,10285,15,2.041
1985,258,20040,43,0.771
1985,258,21110,6,0.907
1985,258,21314,140,4.218
1985,258,21315,3,0.272
1985,258,21355,5,0.272
1985,258,21368,23,1.588
1985,258,21371,4,0.318
1985,258,21388,49,3.221
1985,258,21405,1,0.045
1985,258,21725,859,14.515
1985,258,21735,414,27.896
1985,258,21932,4,0.136
1985,258,22200,4,0.454
1985,258,23055,143,5.216
1985,258,23807,126,1.451
1985,258,23809,2,0.136
1985,258,24185,5,0.454
1985,258,24189,1,0.091
1985,258,40011,,0.091
1985,258,40500,,0.68
1985,258,41201,16,0.181
1985,258,43000,7,0.318
1985,258,65000,,0.907
1985,258,66000,,1.814
1985,258,66045,,0.227
1985,258,66530,,0.045
1985,258,66601,,0.181
1985,258,66611,,1.179
1985,258,68560,29,1.678
1985,258,68580,431,19.187
1985,258,68781,45,5.67
1985,258,69061,14,0.181
1985,258,69090,12,0.998
1985,258,69120,33,3.402
1985,258,69322,6,4.536
1985,258,71001,,0.045
1985,258,71753,8,1.134
1985,258,71772,21,1.451
1985,258,71882,1,0.091
1985,258,71884,1,0.181
1985,258,74641,1,0.045
1985,258,75247,1,0.045
1985,258,75285,1,0.045
1985,258,80020,13,15.649
1985,258,80200,55,24.948
1985,258,80546,2,0.045
1985,258,80594,12,0.227
1985,258,81095,4,0.272
1985,258,81742,1427,111.584
1985,258,82510,301,12.02
1985,258,83020,11,0.68
1985,258,95000,1,0.045
1985,258,95060,1,0.045
1985,258,98310,13,2.994
1985,258,98311,1,0.091
1985,258,99993,,0.136
1985,258,99994,,1.315
1985,259,10210,204,7.031
1985,259,10211,2,0.091
1985,259,10285,14,2.041
1985,259,20040,33,0.544
1985,259,20061,2,0.045
1985,259,21314,64,2.041
1985,259,21315,1,0.045
1985,259,21355,2,0.045
1985,259,21368,5,0.816
1985,259,21371,12,4.309
1985,259,21388,15,1.134
1985,259,21405,3,0.045
1985,259,21725,115,2.041
1985,259,21735,405,18.824
1985,259,22200,15,1.134
1985,259,23055,78,1.905
1985,259,23804,1,0.045
1985,259,23807,31,0.635
1985,259,24185,2,0.227
1985,259,24189,3,0.227
1985,259,40500,,1.134
1985,259,41201,9,0.227
1985,259,43000,2,0.318
1985,259,66000,,3.266
1985,259,66045,,0.045
1985,259,66530,,0.136
1985,259,66601,,0.136
1985,259,66611,,2.359
1985,259,68560,16,2.268
1985,259,68580,468,9.979
1985,259,68781,92,8.165
1985,259,69061,103,1.542
1985,259,69090,20,1.406
1985,259,69120,24,2.404
1985,259,69322,14,8.618
1985,259,71001,,0.181
1985,259,71010,3,0.045
1985,259,71753,7,1.043
1985,259,71772,10,0.544
1985,259,71882,4,0.499
1985,259,71884,15,2.132
1985,259,75285,2,0.045
1985,259,80020,4,2.495
1985,259,80200,45,19.278
1985,259,80546,2,0.045
1985,259,80594,9,0.091
1985,259,81742,1241,49.442
1985,259,82510,133,7.257
1985,259,83020,30,1.588
1985,259,95000,1,0.045
1985,259,95060,,0.045
1985,259,98000,1,0.045
1985,259,98310,2,0.363
1985,259,99993,,0.544
1985,259,99994,,1.043
1985,260,10210,139,4.763
1985,260,10211,3,0.136
1985,260,10285,10,1.361
1985,260,20040,43,0.68
1985,260,21110,1,0.363
1985,260,21314,63,1.814
1985,260,21315,2,0.181
1985,260,21355,2,0.045
1985,260,21368,11,0.816
1985,260,21371,5,0.454
1985,260,21388,38,2.495
1985,260,21405,7,0.091
1985,260,21725,55,0.816
1985,260,21735,530,20.185
1985,260,21932,1,0.091
1985,260,22200,9,1.089
1985,260,23055,76,2.041
1985,260,23804,5,0.091
1985,260,23807,96,1.95
1985,260,23809,1,0.091
1985,260,24185,4,0.181
1985,260,24189,2,0.045
1985,260,40500,,2.041
1985,260,41201,3,0.045
1985,260,66000,,4.763
1985,260,66045,,0.045
1985,260,66530,,0.635
1985,260,66548,,0.136
1985,260,66601,,0.272
1985,260,66611,,2.041
1985,260,68510,1,0.045
1985,260,68560,31,1.814
1985,260,68580,511,6.804
1985,260,68781,30,4.763
1985,260,69061,157,1.905
1985,260,69086,1,0.181
1985,260,69090,11,1.588
1985,260,69120,11,1.588
1985,260,69322,27,10.886
1985,260,71001,,0.181
1985,260,71010,12,0.045
1985,260,71753,9,2.177
1985,260,71772,5,0.771
1985,260,71882,7,1.134
1985,260,71884,5,1.27
1985,260,80020,9,14.061
1985,260,80200,29,12.474
1985,260,80546,4,0.091
1985,260,80590,28,0.136
1985,260,81095,1,0.045
1985,260,81742,1104,70.307
1985,260,82510,13,0.68
1985,260,83020,18,0.907
1985,260,91000,,0.091
1985,260,95000,,0.091
1985,260,95030,,0.091
1985,260,99993,,0.499
1985,260,99994,,0.59
1985,261,10210,338,20.185
1985,261,10211,3,0.181
1985,261,10220,7,4.536
1985,261,10285,12,1.588
1985,261,20001,1,0.045
1985,261,20040,5,0.091
1985,261,20061,1,0.045
1985,261,21314,22,0.771
1985,261,21355,1,0.091
1985,261,21371,7,1.134
1985,261,21388,23,1.588
1985,261,21405,2,0.045
1985,261,21725,10,0.227
1985,261,21735,212,14.969
1985,261,23055,25,0.726
1985,261,23807,7,0.136
1985,261,23809,1,0.091
1985,261,24185,8,1.134
1985,261,24189,3,0.136
1985,261,40011,,0.136
1985,261,40500,,1.588
1985,261,41201,7,0.136
1985,261,43000,1,0.045
1985,261,65000,,0.136
1985,261,66000,,0.68
1985,261,66045,,0.045
1985,261,66530,,0.045
1985,261,66548,,0.408
1985,261,66611,,0.544
1985,261,68560,5,0.318
1985,261,68580,97,1.588
1985,261,69061,17,0.181
1985,261,69086,1,0.136
1985,261,69090,3,0.408
1985,261,69120,21,2.041
1985,261,69322,33,10.433
1985,261,71001,,0.907
1985,261,71753,1,0.272
1985,261,71772,4,0.227
1985,261,71882,2,0.136
1985,261,71884,24,4.173
1985,261,75285,2,0.045
1985,261,80020,14,11.793
1985,261,80200,53,23.133
1985,261,80546,1,0.045
1985,261,80594,10,0.227
1985,261,81742,1589,152.18
1985,261,82510,24,1.361
1985,261,83020,13,0.454
1985,261,95000,,0.363
1985,261,95030,,0.998
1985,261,98000,1,0.045
1985,261,99993,,0.272
1985,261,99994,,1.406
1985,262,10210,468,26.535
1985,262,10220,5,3.175
1985,262,10285,17,2.268
1985,262,20040,2,0.045
1985,262,20322,1,2.495
1985,262,21110,3,0.454
1985,262,21314,32,1.134
1985,262,21355,4,0.136
1985,262,21368,17,0.68
1985,262,21371,4,2.495
1985,262,21388,17,1.225
1985,262,21405,1,0.045
1985,262,21725,53,0.998
1985,262,21735,731,31.071
1985,262,21740,3,0.045
1985,262,21753,3,0.045
1985,262,23055,65,2.087
1985,262,23807,4,0.091
1985,262,24185,12,1.089
1985,262,24189,5,0.227
1985,262,40011,,0.045
1985,262,40500,,25.401
1985,262,41201,18,0.68
1985,262,65000,5,0.227
1985,262,66000,,0.68
1985,262,68580,101,1.27
1985,262,68781,6,0.68
1985,262,69061,26,0.318
1985,262,69086,8,0.771
1985,262,69090,3,0.227
1985,262,69120,57,5.307
1985,262,69322,7,4.763
1985,262,71001,,0.862
1985,262,71753,2,0.544
1985,262,71772,8,0.907
1985,262,71835,1,0.045
1985,262,71882,11,1.134
1985,262,71884,60,10.024
1985,262,75285,1,0.045
1985,262,80020,9,5.67
1985,262,80200,233,10.886
1985,262,81742,1177,80.513
1985,262,82510,41,1.86
1985,262,83020,23,1.134
1985,262,95000,,0.091
1985,262,95030,,0.181
1985,262,95060,,0.091
1985,262,98000,2,1.134
1985,262,99993,,0.318
1985,262,99994,,1.361
1985,263,10210,218,16.783
1985,263,10220,13,8.845
1985,263,10285,5,1.361
1985,263,20040,1,0.045
1985,263,21110,1,0.091
1985,263,21314,31,0.998
1985,263,21355,1,0.045
1985,263,21368,27,1.134
1985,263,21371,7,6.577
1985,263,21388,41,4.128
1985,263,21405,1,0.045
1985,263,21725,116,2.268
1985,263,21735,653,40.37
1985,263,21932,5,0.363
1985,263,22200,4,0.272
1985,263,23055,46,2.041
1985,263,23804,1,0.045
1985,263,23807,42,0.454
1985,263,24185,12,0.363
1985,263,24189,2,0.227
1985,263,40500,,4.763
1985,263,41201,98,1.497
1985,263,43000,4,0.408
1985,263,66000,,3.175
1985,263,68560,2,0.091
1985,263,68580,36,2.041
1985,263,68781,36,4.082
1985,263,69061,38,0.907
1985,263,69086,2,0.408
1985,263,69120,114,11.657
1985,263,69316,2,0.091
1985,263,69322,3,2.812
1985,263,71001,,0.318
1985,263,71772,11,0.907
1985,263,71884,27,5.171
1985,263,75285,2,0.091
1985,263,80020,11,10.433
1985,263,80200,27,12.927
1985,263,81742,1441,59.421
1985,263,82510,90,4.763
1985,263,83020,13,2.268
1985,263,91000,,0.907
1985,263,95030,,0.181
1985,263,95060,2,0.091
1985,263,98000,16,4.128
1985,263,99993,,0.726
1985,263,99994,,5.171
1985,264,10210,308,13.154
1985,264,10220,72,34.246
1985,264,10285,48,5.897
1985,264,20001,1,0.045
1985,264,20040,4,0.091
1985,264,20061,1,0.045
1985,264,21314,49,2.087
1985,264,21355,1,0.045
1985,264,21368,51,2.585
1985,264,21371,8,2.948
1985,264,21388,85,6.94
1985,264,21405,1,0.045
1985,264,21725,192,5.761
1985,264,21735,280,19.051
1985,264,21932,4,0.181
1985,264,22200,11,0.907
1985,264,23055,37,2.041
1985,264,23807,10,0.091
1985,264,24185,9,0.59
1985,264,24189,44,1.95
1985,264,40011,,1.179
1985,264,40500,,1.134
1985,264,41201,444,6.033
1985,264,43000,,9.163
1985,264,65000,7,0.408
1985,264,66000,,2.948
1985,264,66045,,0.045
1985,264,66530,,0.272
1985,264,66548,,0.272
1985,264,66601,,0.272
1985,264,66611,,1.769
1985,264,68560,3,0.181
1985,264,68580,142,7.257
1985,264,68781,50,13.154
1985,264,69061,77,1.814
1985,264,69086,12,1.678
1985,264,69090,9,1.588
1985,264,69120,98,12.111
1985,264,69322,6,3.856
1985,264,71001,,0.544
1985,264,71772,26,2.948
1985,264,71882,12,2.223
1985,264,71884,7,1.588
1985,264,75285,7,0.953
1985,264,80020,11,16.556
1985,264,80200,81,35.153
1985,264,80546,1,0.045
1985,264,80590,1,0.136
1985,264,80594,32,0.816
1985,264,81742,1128,120.429
1985,264,82510,103,7.484
1985,264,91000,,1.361
1985,264,95030,,0.544
1985,264,95060,5,0.091
1985,264,98000,7,2.858
1985,264,99993,,2.631
1985,265,10155,2,0.181
1985,265,10210,468,16.329
1985,265,10220,30,5.216
1985,265,10285,153,8.165
1985,265,20001,10,0.136
1985,265,20040,13,0.318
1985,265,20061,21,0.363
1985,265,21110,1,0.363
1985,265,21314,95,1.724
1985,265,21368,4,0.454
1985,265,21371,29,2.722
1985,265,21376,2,0.68
1985,265,21388,31,2.268
1985,265,21725,23,0.454
1985,265,21735,909,32.659
1985,265,21753,1,0.045
1985,265,21932,2,0.136
1985,265,22200,1,0.045
1985,265,23055,92,2.041
1985,265,23807,1,0.045
1985,265,40011,3,0.68
1985,265,40500,,0.454
1985,265,41201,12,0.272
1985,265,43000,150,10.342
1985,265,66000,,1.361
1985,265,66548,,0.862
1985,265,66611,,0.318
1985,265,68560,2,0.091
1985,265,68580,2,0.091
1985,265,68781,15,2.268
1985,265,69090,6,0.272
1985,265,69120,33,2.722
1985,265,71884,93,9.389
1985,265,74641,3,0.136
1985,265,75285,3,0.136
1985,265,80020,2,0.907
1985,265,80200,12,5.216
1985,265,80590,1,0.363
1985,265,80594,2,0.045
1985,265,81742,8277,363.328
1985,265,82510,82,3.402
1985,265,83020,5,0.227
1985,265,91000,,0.272
1985,265,99993,,16.738
1985,265,99994,,3.674
1985,266,10210,303,12.247
1985,266,10220,9,2.041
1985,266,10285,7,0.68
1985,266,20001,2,0.045
1985,266,20040,13,0.454
1985,266,20061,4,0.136
1985,266,21110,1,0.181
1985,266,21314,30,0.816
1985,266,21368,3,0.454
1985,266,21371,25,6.577
1985,266,21388,23,1.814
1985,266,21405,7,0.136
1985,266,21423,1,0.091
1985,266,21725,32,0.544
1985,266,21735,161,9.299
1985,266,22200,2,0.045
1985,266,23055,29,0.454
1985,266,23804,3,0.045
1985,266,23807,25,0.454
1985,266,24185,4,0.181
1985,266,24189,2,0.091
1985,266,41201,78,1.361
1985,266,43000,17,2.359
1985,266,56300,52,0.771
1985,266,66000,,14.061
1985,266,66045,,0.544
1985,266,66530,,0.363
1985,266,66548,,0.499
1985,266,66601,,0.771
1985,266,66611,,9.752
1985,266,68781,7,1.588
1985,266,69061,117,2.177
1985,266,69086,61,5.126
1985,266,69090,4,0.998
1985,266,69120,515,33.793
1985,266,69316,2,0.045
1985,266,69322,1,1.134
1985,266,71001,,1.361
1985,266,71585,4,0.181
1985,266,71753,4,1.361
1985,266,71772,48,2.948
1985,266,71835,4,0.181
1985,266,71882,30,2.359
1985,266,71884,173,24.539
1985,266,72743,4,0.181
1985,266,75285,4,0.181
1985,266,80594,4,0.091
1985,266,81095,2,0.091
1985,266,81742,3142,176.447
1985,266,82510,193,7.711
1985,266,95000,,0.408
1985,266,95060,4,0.181
1985,266,98000,,0.59
1985,266,98082,,10.433
1985,266,98310,13,2.54
1985,266,99993,,1.588
1985,266,99994,,5.126
1985,267,10210,237,8.618
1985,267,10211,1,0.045
1985,267,10220,8,2.268
1985,267,10285,21,1.588
1985,267,20040,1,0.045
1985,267,21110,1,0.045
1985,267,21314,10,0.363
1985,267,21315,2,0.181
1985,267,21368,2,0.363
1985,267,21371,7,0.68
1985,267,21388,31,2.268
1985,267,21405,2,0.045
1985,267,21725,129,3.175
1985,267,21735,101,2.631
1985,267,22200,2,0.136
1985,267,23055,14,0.454
1985,267,23807,21,0.363
1985,267,24185,2,0.181
1985,267,24189,1,0.045
1985,267,40011,,0.091
1985,267,40500,,0.68
1985,267,41201,6,0.272
1985,267,43000,,4.808
1985,267,65000,,2.177
1985,267,66000,,1.588
1985,267,66045,,0.635
1985,267,66530,,0.136
1985,267,66548,,0.045
1985,267,66601,,0.045
1985,267,66611,,0.59
1985,267,68781,10,0.68
1985,267,69086,73,5.443
1985,267,69120,81,7.212
1985,267,69316,2,0.091
1985,267,69322,4,4.536
1985,267,71001,,0.091
1985,267,71772,19,1.588
1985,267,71882,2,0.181
1985,267,71884,15,1.86
1985,267,74080,4,0.091
1985,267,80020,1,0.454
1985,267,80200,3,1.134
1985,267,80546,1,0.045
1985,267,80594,15,0.136
1985,267,81742,1360,75.75
1985,267,82510,109,5.443
1985,267,91000,,0.181
1985,267,95030,,1.134
1985,267,95060,,0.272
1985,267,98082,,1.043
1985,267,98310,14,5.715
1985,267,99993,,0.181
1985,267,99994,,1.769
1985,268,10210,225,6.123
1985,268,10211,1,0.045
1985,268,10220,12,8.391
1985,268,10285,28,2.132
1985,268,20040,1,0.045
1985,268,21110,3,0.454
1985,268,21368,3,0.227
1985,268,21371,13,3.856
1985,268,21388,38,2.268
1985,268,21725,728,9.299
1985,268,21735,609,18.824
1985,268,21753,1,0.045
1985,268,22200,6,0.454
1985,268,23055,75,1.814
1985,268,23807,19,0.363
1985,268,24185,8,0.499
1985,268,24189,9,0.363
1985,268,40011,,0.045
1985,268,40500,,0.454
1985,268,41201,,0.091
1985,268,43000,,5.398
1985,268,65000,,0.726
1985,268,66000,,3.856
1985,268,66045,,1.315
1985,268,66050,,0.045
1985,268,66530,,0.181
1985,268,66548,,0.136
1985,268,66611,,1.633
1985,268,68580,14,0.454
1985,268,68781,9,1.134
1985,268,69061,8,0.227
1985,268,69086,12,1.225
1985,268,69090,1,0.045
1985,268,69120,60,5.761
1985,268,69316,1,0.045
1985,268,69322,3,3.175
1985,268,71001,,0.091
1985,268,71772,24,2.812
1985,268,71882,2,0.363
1985,268,71884,8,0.862
1985,268,80020,2,1.905
1985,268,80200,8,2.948
1985,268,80594,12,0.181
1985,268,81742,1138,72.575
1985,268,82510,51,4.536
1985,268,95030,,1.134
1985,268,95060,2,0.045
1985,268,98082,5,0.091
1985,268,98310,1,0.045
1985,268,99993,,0.726
1985,269,10210,925,26.535
1985,269,10211,1,0.091
1985,269,10220,18,9.072
1985,269,10285,28,1.497
1985,269,20001,4,0.045
1985,269,20040,12,0.272
1985,269,20061,18,0.544
1985,269,21314,184,2.858
1985,269,21368,4,0.635
1985,269,21371,121,9.072
1985,269,21388,159,13.608
1985,269,21397,1,0.181
1985,269,21405,12,0.136
1985,269,21725,23,0.544
1985,269,21735,212,17.69
1985,269,21932,5,0.091
1985,269,23055,16,0.499
1985,269,23804,14,0.136
1985,269,23807,26,0.499
1985,269,23809,2,0.181
1985,269,24185,4,0.363
1985,269,24188,11,1.678
1985,269,24189,4,0.499
1985,269,40500,,0.227
1985,269,41201,44,1.361
1985,269,43000,37,26.807
1985,269,66000,,7.484
1985,269,66045,,0.045
1985,269,66050,,0.045
1985,269,66530,,0.091
1985,269,66548,,0.499
1985,269,66601,,2.132
1985,269,66611,,0.59
1985,269,68577,1,0.091
1985,269,68781,45,5.216
1985,269,69086,7,1.043
1985,269,69120,117,7.62
1985,269,69316,1,0.045
1985,269,69322,2,1.134
1985,269,71001,,1.361
1985,269,71753,17,2.268
1985,269,71772,13,1.814
1985,269,71882,3,0.136
1985,269,71884,13,2.585
1985,269,75285,84,3.493
1985,269,80020,8,12.701
1985,269,80200,15,8.165
1985,269,80546,2,0.045
1985,269,80590,4,2.268
1985,269,80594,6,0.091
1985,269,81095,3,0.136
1985,269,81742,2401,300.959
1985,269,82510,630,28.576
1985,269,95000,,1.043
1985,269,98000,3,1.225
1985,269,99993,,5.307
1985,269,99994,,9.435
1985,270,10155,22,1.588
1985,270,10210,456,13.608
1985,270,10211,1,0.045
1985,270,10220,21,2.268
1985,270,10285,649,18.824
1985,270,20001,15,0.091
1985,270,20040,6,0.091
1985,270,20061,16,0.136
1985,270,21110,115,13.835
1985,270,21314,86,1.678
1985,270,21368,4,0.181
1985,270,21371,68,11.431
1985,270,21376,12,1.905
1985,270,21377,2,0.272
1985,270,21388,28,2.359
1985,270,21725,20,0.68
1985,270,21735,885,28.35
1985,270,21932,1,0.091
1985,270,23055,87,1.588
1985,270,23804,1,0.045
1985,270,23807,6,0.136
1985,270,23809,3,0.091
1985,270,24185,2,0.136
1985,270,40011,,0.318
1985,270,40500,,1.361
1985,270,43000,36,3.311
1985,270,62020,309,2.268
1985,270,66000,,6.577
1985,270,66548,,3.084
1985,270,66601,,0.045
1985,270,66611,,0.181
1985,270,68781,5,1.134
1985,270,69061,3,0.136
1985,270,69086,3,0.454
1985,270,69090,33,1.361
1985,270,69120,13,0.771
1985,270,71884,265,22.407
1985,270,74985,3,0.136
1985,270,75285,70,3.311
1985,270,80200,1,0.454
1985,270,80546,3,0.136
1985,270,80590,9,0.454
1985,270,80594,6,0.091
1985,270,81095,3,0.091
1985,270,81742,2156,156.489
1985,270,82510,27,0.68
1985,270,95000,,0.136
1985,270,98000,3,0.136
1985,270,99993,,10.387
1985,271,10155,3,0.318
1985,271,10210,1309,64.138
1985,271,10220,19,4.627
1985,271,10285,88,6.532
1985,271,20001,2,0.091
1985,271,20040,3,0.091
1985,271,20061,8,0.227
1985,271,21110,10,1.225
1985,271,21314,64,1.542
1985,271,21371,66,18.461
1985,271,21376,2,0.318
1985,271,21388,41,3.311
1985,271,21725,212,2.903
1985,271,21735,2970,85.275
1985,271,21753,5,0.091
1985,271,23055,794,8.437
1985,271,23804,3,0.091
1985,271,23807,5,0.136
1985,271,23809,27,1.134
1985,271,24185,32,2.313
1985,271,24189,5,0.998
1985,271,40011,,0.227
1985,271,40500,,0.771
1985,271,41201,8,0.227
1985,271,62020,8,0.227
1985,271,66000,,7.666
1985,271,66045,,0.136
1985,271,66548,,0.318
1985,271,66601,,0.136
1985,271,66611,,1.27
1985,271,68781,14,0.363
1985,271,69061,8,0.635
1985,271,69086,168,9.616
1985,271,69090,8,0.363
1985,271,69120,334,15.377
1985,271,69316,5,0.227
1985,271,69322,1,0.363
1985,271,71772,14,1.225
1985,271,71835,14,0.862
1985,271,71882,32,2.087
1985,271,71884,235,27.669
1985,271,72743,49,1.451
1985,271,74983,5,0.227
1985,271,75285,95,7.167
1985,271,80590,5,0.363
1985,271,80594,3,0.136
1985,271,81095,78,1.905
1985,271,81742,3781,285.854
1985,271,82510,1037,17.282
1985,271,95000,,0.998
1985,271,98000,,0.998
1985,271,99993,,12.701
1985,271,99994,5,5.897
1985,272,10155,2,0.136
1985,272,10210,219,10.886
1985,272,10220,10,4.082
1985,272,10285,22,1.361
1985,272,20040,2,0.136
1985,272,21314,7,0.454
1985,272,21371,26,4.536
1985,272,21388,29,2.268
1985,272,21405,1,0.045
1985,272,21725,208,3.266
1985,272,21735,324,14.969
1985,272,23055,127,1.724
1985,272,23807,15,0.227
1985,272,23809,17,0.816
1985,272,24185,4,0.227
1985,272,40011,,0.136
1985,272,40500,,0.68
1985,272,43000,,8.482
1985,272,66000,,7.257
1985,272,66045,,0.816
1985,272,66175,,0.045
1985,272,66548,,0.771
1985,272,66601,,0.907
1985,272,66611,,3.946
1985,272,68781,4,0.454
1985,272,69061,267,4.354
1985,272,69086,176,11.884
1985,272,69120,245,9.616
1985,272,69322,2,1.814
1985,272,71001,,0.136
1985,272,71726,3,0.136
1985,272,71772,3,0.272
1985,272,71835,14,0.363
1985,272,71882,17,1.27
1985,272,71884,,9.616
1985,272,72743,11,0.272
1985,272,72752,8,0.272
1985,272,74983,3,0.136
1985,272,75285,28,1.633
1985,272,80200,2,0.907
1985,272,80546,1,0.045
1985,272,80594,9,0.227
1985,272,81095,12,0.454
1985,272,81742,4041,240.404
1985,272,82510,427,6.35
1985,272,83020,2,0.136
1985,272,95000,,0.272
1985,272,98000,8,0.363
1985,272,99993,,1.86
1985,272,99994,,1.86
1985,273,10210,641,22.226
1985,273,10220,8,4.082
1985,273,10285,64,7.575
1985,273,20040,23,0.454
1985,273,20061,10,0.363
1985,273,21314,149,4.082
1985,273,21371,144,9.299
1985,273,21388,41,3.357
1985,273,21725,44,1.27
1985,273,21735,690,7.893
1985,273,23055,54,0.816
1985,273,23804,10,0.227
1985,273,23807,10,0.227
1985,273,23809,10,0.454
1985,273,24185,3,0.454
1985,273,24189,8,0.59
1985,273,40500,,0.59
1985,273,41201,46,0.953
1985,273,43000,,38.601
1985,273,66000,,11.612
1985,273,66045,,0.454
1985,273,66548,,0.318
1985,273,66601,,1.225
1985,273,66611,,1.86
1985,273,68781,49,4.082
1985,273,69061,41,1.406
1985,273,69086,154,13.154
1985,273,69090,5,0.68
1985,273,69120,377,24.766
1985,273,69322,1,0.454
1985,273,71753,5,0.953
1985,273,71772,21,1.633
1985,273,71882,31,1.633
1985,273,71884,67,13.154
1985,273,72743,5,0.227
1985,273,74641,5,0.227
1985,273,75285,87,2.54
1985,273,80020,3,1.724
1985,273,80200,5,1.724
1985,273,80546,3,0.136
1985,273,80590,3,1.179
1985,273,80594,15,0.227
1985,273,81095,3,0.136
1985,273,81742,2705,343.687
1985,273,82510,2549,61.054
1985,273,99993,,9.072
1985,273,99994,,6.26
1985,274,10210,369,14.878
1985,274,10211,3,0.136
1985,274,10220,16,12.066
1985,274,10285,16,2.54
1985,274,20040,9,0.408
1985,274,20061,3,0.136
1985,274,21314,41,0.726
